gene_symbol,gene_title,logFC,P.Value,adj.P.Val
ARSE,arylsulfatase E (chondrodysplasia punctata 1),-0.050783794647552644,0.7832837445979745,0.9562489650770777
NOLC1,nucleolar and coiled-body phosphoprotein 1,-0.6211271537992763,0.16589941904612585,0.8650998688947181
SLC22A4,solute carrier family 22 member 4,-0.5265702468699152,0.13423794764080813,0.8650998688947181
NFATC4,nuclear factor of activated T-cells 4,0.17279797021052984,0.47882766005330124,0.8828029738853655
CX3CR1,C-X3-C motif chemokine receptor 1,0.13194448686120513,0.6834738463398919,0.9340615685259044
CCNA1,cyclin A1,-0.28742242818943897,0.32180964662996336,0.8650998688947181
KRT1,keratin 1,-0.19937629294099868,0.5202807518566306,0.890610857373483
PNOC,prepronociceptin,-0.06581659810157389,0.6876320862113223,0.9352700933075446
KCNN3,potassium calcium-activated channel subfamily N member 3,-0.610253420018895,0.18375167975684295,0.8650998688947181
KCNN3,potassium calcium-activated channel subfamily N member 3,-0.6745997132058326,0.2537510379079983,0.8650998688947181
MICA,MHC class I polypeptide-related sequence A,0.05110187786990583,0.8480319498570167,0.9745227556314527
MICA///MICB,MHC class I polypeptide-related sequence A///MHC class I polypeptide-related sequence B,0.10220427203665862,0.6200285243366175,0.9151429196171377
FOXJ1,forkhead box J1,0.1555391124722934,0.7482949310336346,0.9484140642791502
OMD,osteomodulin,0.06221561551450446,0.7594606758523066,0.9513581580839896
OMD,osteomodulin,0.3165795362169564,0.2574600852194593,0.8650998688947181
POLE2,"DNA polymerase epsilon 2, accessory subunit",-0.44666195729376856,0.17726019837676107,0.8650998688947181
CEL,carboxyl ester lipase,-0.627723072019568,0.22469678648008412,0.8650998688947181
PTH1R,parathyroid hormone 1 receptor,-0.09548052521052372,0.579298134547542,0.9066380824614985
PNLIP,pancreatic lipase,0.04798002890182161,0.8619437790003479,0.9771646826612884
PLIN1,perilipin 1,0.139821764565647,0.46725162978279455,0.8807792915811246
GRIN1,glutamate ionotropic receptor NMDA type subunit 1,-0.7530578316063862,0.3521673823569495,0.8650998688947181
GRIN1,glutamate ionotropic receptor NMDA type subunit 1,0.007729105128850967,0.9702445098695465,0.9944700161264459
S100A7,S100 calcium binding protein A7,-0.4918530963296749,0.4801111877143236,0.8828029738853655
ZNF264,zinc finger protein 264,-0.14622342772345415,0.5080441187695268,0.8878846922620072
SLC4A3,solute carrier family 4 member 3,-0.5196362528432128,0.27957933222026543,0.8650998688947181
HBE1,hemoglobin subunit epsilon 1,-0.24652206273244429,0.6087165080107263,0.9128450488989713
SLC6A6,solute carrier family 6 member 6,-0.30415339315938633,0.180171385705496,0.8650998688947181
SLC6A6,solute carrier family 6 member 6,-0.21597236896174912,0.6594176920913755,0.9282689101820388
VNN2,vanin 2,0.06542217664457395,0.9499044816168277,0.9914354644129697
RELN,reelin,-0.1226962119374223,0.30659529922923556,0.8650998688947181
RAB3B,"RAB3B, member RAS oncogene family",-0.19351182175992826,0.4952853344134782,0.8858232566758767
RAB3B,"RAB3B, member RAS oncogene family",-0.41660991909759715,0.5641726587489113,0.9020963471008969
IL27RA,interleukin 27 receptor subunit alpha,-0.19806712699207987,0.3725852777945784,0.8653545768535273
CTSE,cathepsin E,-0.26123129686173047,0.26061687073268736,0.8650998688947181
ZNF443,zinc finger protein 443,0.5362593091454749,0.12577548661191965,0.8650998688947181
GPA33,glycoprotein A33,-0.09602525487824741,0.7126856230540783,0.9388279602323836
GTF2E1,general transcription factor IIE subunit 1,0.02258571107162231,0.8638164253043669,0.9775871123521997
LOC401317///CREB5,uncharacterized LOC401317///cAMP responsive element binding protein 5,-0.33454402029140734,0.37329856435518427,0.8653545768535273
MSX1,msh homeobox 1,-0.28559470652642865,0.3380592652121739,0.8650998688947181
SETBP1,SET binding protein 1,-0.08804319245527277,0.6699879556740194,0.9317151029739323
PLCL1,phospholipase C like 1,-0.03785460582419741,0.7749396175300319,0.9539537782498366
FOXF1,forkhead box F1,-0.3400877457523394,0.2735661331127617,0.8650998688947181
HK3,hexokinase 3,0.10844105814747217,0.8749424484450206,0.980002682363506
CGREF1,cell growth regulator with EF-hand domain 1,0.022503829022965858,0.9579280660207764,0.9926109710059745
PPM1E,"protein phosphatase, Mg2+/Mn2+ dependent 1E",-0.7582002362043049,0.08407287429189685,0.8650998688947181
CYP3A7-CYP3A51P///CYP3A7,CYP3A7-CYP3A51P readthrough///cytochrome P450 family 3 subfamily A member 7,-0.519568474541498,0.13490220475028467,0.8650998688947181
MYH3,"myosin, heavy chain 3, skeletal muscle, embryonic",-0.5830009843878703,0.19449242000456415,0.8650998688947181
COL10A1,collagen type X alpha 1 chain,-0.0010441881535524018,0.9975426173792237,0.9995808685665686
ACSM3,acyl-CoA synthetase medium-chain family member 3,-0.33446077345420244,0.3616401365330858,0.8650998688947181
TDO2,"tryptophan 2,3-dioxygenase",-0.19223516316740097,0.2776738776479161,0.8650998688947181
CLTCL1,clathrin heavy chain like 1,-0.27194959848935185,0.20394200994506875,0.8650998688947181
IL6R,interleukin 6 receptor,-0.1683659630186617,0.6667655181515242,0.9303157177142432
VIPR2,vasoactive intestinal peptide receptor 2,-0.07213622066356397,0.8671009381085111,0.9775871123521997
VIPR2,vasoactive intestinal peptide receptor 2,0.1218888208516149,0.7363217405191197,0.9448937993422877
PTPRT,"protein tyrosine phosphatase, receptor type T",0.5939162987152886,0.2841355563749258,0.8650998688947181
CA1,carbonic anhydrase 1,-0.30372349950977173,0.13870373818202983,0.8650998688947181
CA1,carbonic anhydrase 1,-1.11455211636811,0.17617970591840837,0.8650998688947181
MYH1,myosin heavy chain 1,-0.04996437740139965,0.9248595015951279,0.987366869768132
KCNK3,potassium two pore domain channel subfamily K member 3,0.23610721223816483,0.4117192727308412,0.8695040143984362
LRIG2,leucine rich repeats and immunoglobulin like domains 2,0.05111973643238909,0.7141060748452834,0.9393292111076
RXRG,retinoid X receptor gamma,-0.3670005806496586,0.5540561304364802,0.9007999385691308
TAF6L,TATA-box binding protein associated factor 6 like,-0.02294552313534444,0.8758603180918733,0.9800963127870344
PSMC3IP,PSMC3 interacting protein,-0.06385565131563513,0.7491276670882905,0.9488533693151077
PLXNB3,plexin B3,-0.5863228921853598,0.2253406157044442,0.8650998688947181
CSHL1,chorionic somatomammotropin hormone like 1,-0.2741523703179489,0.13594624091984836,0.8650998688947181
MMP13,matrix metallopeptidase 13,0.0159415438690215,0.9452394662754653,0.9900725887970959
PDK4,pyruvate dehydrogenase kinase 4,-0.0031781231986764413,0.9919303859638859,0.9986568320972202
PSIP1,PC4 and SFRS1 interacting protein 1,0.0743567584708644,0.6702309649676039,0.9317151029739323
PAK2,p21 (RAC1) activated kinase 2,-0.6594862862639976,0.08390415086150746,0.8650998688947181
DNAJA3,DnaJ heat shock protein family (Hsp40) member A3,0.05452034173184976,0.636595196098307,0.9219975200634016
ZNF426,zinc finger protein 426,-0.06944360839447829,0.7463593743670602,0.948094707784283
BATF,basic leucine zipper ATF-like transcription factor,-0.8118704031800968,0.15561604507420415,0.8650998688947181
TAF13,TATA-box binding protein associated factor 13,-0.0698135166521082,0.8817030622274165,0.9813915917547863
HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I,"histone cluster 2, H4b///histone cluster 4, H4///histone cluster 2, H4a///histone cluster 1, H4l///histone cluster 1, H4e///histone cluster 1, H4b///histone cluster 1, H4h///histone cluster 1, H4c///histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4a///histone cluster 1, H4i",0.1398928932343925,0.49069178896924837,0.8852470190386429
KCNS3,potassium voltage-gated channel modifier subfamily S member 3,-0.24920353468409004,0.37027165800241735,0.8653545768535273
AADAC,arylacetamide deacetylase,1.1534210530839315,0.04390230791955864,0.8650998688947181
MT3,metallothionein 3,-0.3800352214953348,0.05839180698907089,0.8650998688947181
CTRB2///CTRB1,chymotrypsinogen B2///chymotrypsinogen B1,-0.49328790006891093,0.26005430581336525,0.8650998688947181
SLC38A3,solute carrier family 38 member 3,0.007707933635701933,0.9785868703952639,0.9964375910902538
FEZ1,fasciculation and elongation protein zeta 1,-0.16145016774620172,0.5648826880467444,0.9021109230543268
HOXD1,homeobox D1,0.2719125571802465,0.46378696415117715,0.8807792915811246
HOXD1,homeobox D1,-0.2309145832729104,0.37173473163024817,0.8653545768535273
FASTKD2,FAST kinase domains 2,-0.16219891272752063,0.5601902775909791,0.9019250680830564
EPHA1,EPH receptor A1,-0.7522772336010437,0.20878911111198295,0.8650998688947181
KL,klotho,0.3187965007218254,0.12629626970595803,0.8650998688947181
SCGB2A1,secretoglobin family 2A member 1,-0.5313245371190829,0.17235934890891833,0.8650998688947181
PRR5-ARHGAP8///ARHGAP8,PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8,-0.5827682873082441,0.11599935966666511,0.8650998688947181
ING2,inhibitor of growth family member 2,-0.05841400988672441,0.7656999114581905,0.9530538886804787
SFTPC,surfactant protein C,-0.1330096814842382,0.671304700475559,0.9317172761822868
DPEP1,dipeptidase 1 (renal),-0.20281877687563596,0.4854297810275512,0.8834463127329389
CRHBP,corticotropin releasing hormone binding protein,-0.09737197480875187,0.6210353181640222,0.9151429196171377
CLCNKB,chloride voltage-gated channel Kb,-0.300871518805254,0.322905845581414,0.8650998688947181
AATK,apoptosis associated tyrosine kinase,0.031624886906914104,0.919615494538603,0.9867315211471667
CD1C,CD1c molecule,0.3759041852750578,0.5732374797787125,0.9048310862822402
CD84,CD84 molecule,0.1058435720569728,0.5324615442234945,0.895897768500491
MOG,myelin oligodendrocyte glycoprotein,0.03787988367108919,0.9063641549990324,0.9845457288503372
WNT5A,Wnt family member 5A,0.33541209580527886,0.211227931640531,0.8650998688947181
PRRX1,paired related homeobox 1,-0.5553942434968026,0.14727044373127376,0.8650998688947181
IL15,interleukin 15,0.17915261198027727,0.3439539447967088,0.8650998688947181
TBX2,T-box 2,0.5052602754995659,0.08148911047887918,0.8650998688947181
ELK4,"ELK4, ETS transcription factor",-1.2847335305346856,0.14645410536309605,0.8650998688947181
IQCB1,IQ motif containing B1,-0.069491888889802,0.7059184624222443,0.9382393158919011
AK2,adenylate kinase 2,-0.02599563320668282,0.868726728418698,0.9782712868699619
ADAM28,ADAM metallopeptidase domain 28,-0.7833760591231644,0.14528764249071097,0.8650998688947181
CYP3A4,cytochrome P450 family 3 subfamily A member 4,0.018379977641714902,0.9186564023387566,0.986508640855868
CYP3A4,cytochrome P450 family 3 subfamily A member 4,-0.07875233013239401,0.7143765001821301,0.9393292111076
MEP1A,meprin A subunit alpha,-0.7710071675267455,0.15517111410180118,0.8650998688947181
NPY,neuropeptide Y,0.2888437662571175,0.2761440621412996,0.8650998688947181
ADGRG2,adhesion G protein-coupled receptor G2,0.16601824848799945,0.3975116830461286,0.8683682616977256
CEP135,centrosomal protein 135,-0.06840624161229611,0.6851735172720477,0.9346412373361415
TGM3,transglutaminase 3,0.026062815320411232,0.9382550663478891,0.9893709111096325
CEP162,centrosomal protein 162,0.0039689022029454546,0.9928439584077191,0.9986579525935196
CEP162,centrosomal protein 162,0.03110681212847259,0.8539042154863625,0.9753235649280588
PRG4,proteoglycan 4,-0.37271429992546284,0.42745557226713793,0.8733693505089349
TGM1,transglutaminase 1,0.8140400295572244,0.1678189118156134,0.8650998688947181
ITGA9,integrin subunit alpha 9,-0.09225729562087213,0.7688140787983269,0.9530538886804787
HABP2,hyaluronan binding protein 2,0.06556984613011312,0.7048345472841777,0.9382393158919011
CASP1,caspase 1,-0.08639720409179032,0.5540867914263556,0.9007999385691308
LEFTY1///LEFTY2,left-right determination factor 1///left-right determination factor 2,-0.7004841970312279,0.17078631797985924,0.8650998688947181
ACTL6B,actin like 6B,-0.41220084710930877,0.3736175386287185,0.8653696255051647
ACTL6B,actin like 6B,-0.5664424127503584,0.37664301897641833,0.8656118637783757
FOXJ3,forkhead box J3,0.03783706836659637,0.7363067938732445,0.9448937993422877
CCDC22,coiled-coil domain containing 22,0.025603632552220836,0.8576565157126597,0.9760987285635595
KIAA0319,KIAA0319,-0.146623902078631,0.7114148843376892,0.9386365908061038
FOXG1,forkhead box G1,-0.6205864104518776,0.40675616040353746,0.8695040143984362
RBM19,RNA binding motif protein 19,0.12257631333214998,0.8398428757597657,0.9719757045718601
SOCS6,suppressor of cytokine signaling 6,-0.11872022388405754,0.5563241731974354,0.9012201473251623
SCAND2P,SCAN domain containing 2 pseudogene,0.2327251067999152,0.5879368076655795,0.9088481304078896
NDP,"NDP, norrin cystine knot growth factor",-0.17245975180016154,0.4348918533725509,0.8759900178957583
NMU,neuromedin U,-0.43927318120830855,0.3945688174460041,0.8675328950191996
HPD,4-hydroxyphenylpyruvate dioxygenase,0.0060745144096843355,0.9830111662803331,0.9977349204597129
TNFAIP6,TNF alpha induced protein 6,-1.7038747689914895,0.13427326286312602,0.8650998688947181
TNFAIP6,TNF alpha induced protein 6,-1.4079841871218313,0.13960385100524098,0.8650998688947181
S100A3,S100 calcium binding protein A3,-0.40594928836652666,0.2079896505992772,0.8650998688947181
MERTK,"MER proto-oncogene, tyrosine kinase",0.2921945763040865,0.12525636883442934,0.8650998688947181
ANKRD1,ankyrin repeat domain 1,-0.931287249915986,0.2877291680254841,0.8650998688947181
ASPA,aspartoacylase,0.15561812863084984,0.26643968700757836,0.8650998688947181
USP5,ubiquitin specific peptidase 5,-0.0021941664109891832,0.9851874012760391,0.9978944752669904
DSC3,desmocollin 3,0.24998850459146743,0.29277847438037036,0.8650998688947181
DSC3,desmocollin 3,-0.13071891918282563,0.5525562617026487,0.9007273964125987
SERPINB8,serpin family B member 8,-0.5476333870822361,0.1564410786978684,0.8650998688947181
REL,"REL proto-oncogene, NF-kB subunit",-0.16896756636178692,0.6320814266924512,0.9192810120943727
REL,"REL proto-oncogene, NF-kB subunit",-0.9101406697591411,0.14719267818017176,0.8650998688947181
KYAT1,kynurenine aminotransferase 1,0.08297576238918651,0.608418465557646,0.9128450488989713
NR2C2,nuclear receptor subfamily 2 group C member 2,-0.6453141939825858,0.050009506296933744,0.8650998688947181
RAB33A,"RAB33A, member RAS oncogene family",-0.5271915620795831,0.36368911065881254,0.8650998688947181
MAPK11,mitogen-activated protein kinase 11,-0.5490115181250039,0.2047543828471837,0.8650998688947181
SNURF///SNRPN,SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N,-0.2503059802453232,0.14031028735277598,0.8650998688947181
ATP2C2,ATPase secretory pathway Ca2+ transporting 2,-0.6494652714859684,0.002819606098192132,0.8650998688947181
KIAA1549///BRAF,"KIAA1549///B-Raf proto-oncogene, serine/threonine kinase",-0.20076557986635793,0.3647042087853658,0.8650998688947181
NOL4,nucleolar protein 4,0.010827030484355786,0.9826182785303403,0.9974221428168064
ADAM23,ADAM metallopeptidase domain 23,0.16795004261988766,0.3891024576059642,0.8672904451442797
GNB3,G protein subunit beta 3,-0.15932781084725298,0.10903334161005866,0.8650998688947181
OVOL2,ovo like zinc finger 2,-0.6648693675231383,0.23072630612494507,0.8650998688947181
SELP,selectin P,-0.16094661423141207,0.306612133612928,0.8650998688947181
RNH1,ribonuclease/angiogenin inhibitor 1,0.11530211240616343,0.3387296807141079,0.8650998688947181
ELAVL4,ELAV like neuron-specific RNA binding protein 4,0.13178331471667215,0.6531585419785735,0.9273103592137907
SLBP,stem-loop binding protein,-0.022212934771177764,0.825113075398564,0.9677935478811345
ZNF510,zinc finger protein 510,-0.030298992304887005,0.8940649353147394,0.9824701990871165
KNG1,kininogen 1,-0.2618925814442431,0.389091496723032,0.8672904451442797
SNRPA1,small nuclear ribonucleoprotein polypeptide A',-0.14326559969265984,0.48648814425719367,0.8835795061033649
SPN,sialophorin,0.1756356146196872,0.7573649478955174,0.9513581580839896
SPN,sialophorin,-0.5525034210208041,0.44304879331786695,0.8770515641456844
SLC6A12,solute carrier family 6 member 12,-0.2237621119746842,0.27072689531191085,0.8650998688947181
ZNF91,zinc finger protein 91,0.2055528813666137,0.39312563312257687,0.8672904451442797
PTPN22,"protein tyrosine phosphatase, non-receptor type 22",-0.08536070618383966,0.8465792215727326,0.9741519640397773
DICER1,"dicer 1, ribonuclease III",0.3436099707774963,0.06513157433799995,0.8650998688947181
GUCA1A,guanylate cyclase activator 1A,-0.19246757009340054,0.5753582807329876,0.9055494618377686
PPIL2,peptidylprolyl isomerase like 2,-0.05033340747592458,0.8138424755633493,0.9637353284179402
PPIL2,peptidylprolyl isomerase like 2,-0.518994544262588,0.33135903850859527,0.8650998688947181
DPYS,dihydropyrimidinase,-0.7031592194946839,0.059147213232788876,0.8650998688947181
