probe_id,GSM114834,GSM114840,GSM114841,GSM114842,GSM114843,GSM114844,GSM114845,GSM114846,GSM114847,GSM114848,GSM114849,GSM114850,GSM114851,GSM114852,GSM114853,GSM114854,GSM114855,gene_symbol,gene_title
207750_at,0.3,0.1,1.1,0.3,0.5,0.2,8.4,0.1,1.2,0.3,0.2,0.2,0.1,0.3,0.2,0.1,0.7,,
207751_at,28.9,21.7,18.2,17.3,39.8,33.1,36.1,21.9,25.8,14.3,17.4,21.1,18.0,28.6,15.0,23.4,28.3,PRO2949,uncharacterized protein PRO2949
207752_x_at,6.3,12.4,13.8,10.7,17.9,17.5,57.3,12.6,15.4,13.6,10.8,20.0,20.7,19.7,38.9,47.2,14.6,PRB1,proline rich protein BstNI subfamily 1
207753_at,54.0,51.0,50.5,55.2,47.6,43.7,8.0,44.3,53.9,57.9,59.4,44.4,54.9,47.1,41.8,39.7,42.8,ZNF304,zinc finger protein 304
207754_at,16.6,5.9,12.6,8.2,6.2,10.2,43.2,8.2,3.3,14.7,2.9,9.4,8.5,5.1,6.2,5.5,2.9,RASSF8,Ras association domain family member 8
207755_at,22.3,19.3,43.7,31.8,37.1,36.8,51.4,28.1,34.0,42.6,26.8,31.3,36.6,25.8,23.4,39.1,31.5,,
207756_at,1.3,2.5,2.9,1.8,2.2,1.6,5.8,1.6,1.5,1.5,1.7,4.0,1.9,2.1,1.7,3.9,1.8,,
207757_at,17.2,14.1,11.4,14.8,9.9,13.2,12.1,2.4,3.0,15.4,12.4,3.7,21.3,20.3,2.7,3.1,2.9,ZFP2,ZFP2 zinc finger protein
207758_at,14.2,15.6,24.4,19.0,7.9,24.3,24.9,13.9,11.3,21.7,22.0,14.5,28.0,14.5,9.7,15.6,2.2,,
207759_s_at,22.4,17.7,29.4,28.1,36.2,25.3,23.3,25.7,26.3,29.7,24.1,27.5,22.2,21.1,29.3,25.9,42.9,TSNAX-DISC1///DISC1,TSNAX-DISC1 readthrough (NMD candidate)///disrupted in schizophrenia 1
207760_s_at,200.2,211.4,265.0,239.1,273.3,230.4,307.7,237.1,271.7,279.4,246.7,293.6,265.0,273.7,219.3,260.0,349.1,NCOR2,nuclear receptor corepressor 2
207761_s_at,1366.4,1452.4,1347.7,1569.9,1032.6,1486.4,822.6,966.3,1236.7,1205.5,1313.6,1021.2,1397.1,1315.6,1197.7,1272.4,781.2,METTL7A,methyltransferase like 7A
207762_at,2.4,2.4,7.4,6.1,6.7,16.0,8.1,2.9,7.8,4.4,1.9,5.0,3.5,3.9,4.4,6.2,2.9,LPAL2,"lipoprotein(a) like 2, pseudogene"
207763_at,1.4,5.9,2.6,2.2,6.5,7.3,13.0,3.5,1.8,7.7,5.0,1.8,5.7,1.6,2.7,2.0,2.8,S100A5,S100 calcium binding protein A5
207764_s_at,36.6,25.7,26.6,20.1,54.0,38.4,31.9,58.4,61.2,36.9,41.6,14.3,35.2,21.8,39.7,31.3,31.3,HIPK3,homeodomain interacting protein kinase 3
207765_s_at,42.0,55.7,64.6,32.3,48.3,55.2,83.5,47.1,44.7,50.4,59.3,70.9,36.2,40.4,86.9,72.4,85.0,FAM214B,family with sequence similarity 214 member B
207766_at,2.3,1.6,1.7,2.5,3.0,3.0,9.5,3.3,2.0,6.0,3.0,1.3,2.5,2.4,1.4,1.9,2.3,CDKL1,cyclin dependent kinase like 1
207767_s_at,37.7,14.5,28.5,23.8,46.1,43.8,48.5,39.3,47.3,27.9,31.0,58.0,34.1,35.4,60.6,41.7,61.9,EGR4,early growth response 4
207768_at,0.5,0.4,1.9,1.1,1.4,0.4,4.0,0.7,0.7,0.9,0.5,0.5,1.2,0.5,0.6,0.5,1.4,EGR4,early growth response 4
207769_s_at,55.3,51.5,61.7,55.9,44.8,37.2,65.5,53.1,34.7,28.1,65.3,34.8,75.2,53.8,36.1,31.8,38.6,PQBP1,polyglutamine binding protein 1
207770_x_at,12.5,10.0,15.7,11.2,30.4,18.3,24.2,15.6,17.4,27.2,10.0,16.8,17.0,11.8,15.7,20.1,12.7,CSH2///CSH1,chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1
207771_at,36.3,39.5,47.5,43.8,49.1,10.1,37.1,25.8,28.8,37.6,45.9,37.1,35.3,27.1,32.5,52.7,64.0,SLC5A2,solute carrier family 5 member 2
207772_s_at,14.3,6.5,8.2,11.1,21.7,12.7,30.7,15.0,17.3,20.4,12.6,10.8,11.1,5.8,15.5,4.2,15.2,PRMT8,protein arginine methyltransferase 8
207773_x_at,4.0,1.6,6.1,4.7,5.4,6.5,6.6,15.7,4.5,5.9,4.9,5.0,5.6,1.8,2.6,5.8,4.5,CYP3A43,cytochrome P450 family 3 subfamily A member 43
207774_at,23.9,20.3,16.6,34.3,43.6,57.9,83.8,33.5,25.9,45.1,30.4,22.1,22.4,32.9,24.1,40.9,50.5,ATG10,autophagy related 10
207775_at,0.3,2.7,11.1,14.6,2.8,7.7,13.0,11.8,3.7,13.3,8.2,0.4,1.3,6.6,7.7,2.7,2.3,MGC4859,uncharacterized LOC79150
207776_s_at,22.7,23.8,40.0,31.2,48.9,26.7,43.5,24.3,29.3,44.0,31.0,33.0,25.6,32.3,25.4,34.8,39.4,CACNB2,calcium voltage-gated channel auxiliary subunit beta 2
207777_s_at,7.5,14.6,7.8,21.0,16.2,6.1,13.7,10.7,16.4,16.3,11.8,12.0,10.7,12.5,10.9,7.9,7.5,SP140,SP140 nuclear body protein
207778_at,3.3,6.3,5.2,6.9,8.5,9.8,14.9,12.1,5.4,9.7,5.9,9.6,7.5,9.7,9.9,10.0,7.5,REG1CP,"regenerating family member 1 gamma, pseudogene"
207779_at,11.9,15.1,19.9,10.2,15.8,12.2,35.6,14.8,10.7,17.9,9.0,10.3,7.3,9.0,8.1,20.4,10.6,,
207780_at,5.5,13.6,22.1,20.0,29.9,23.8,25.3,12.3,20.2,23.0,13.1,12.0,20.4,12.8,13.0,22.6,21.5,CYLC2,cylicin 2
207781_s_at,1.7,3.6,14.7,0.2,6.2,9.2,11.9,6.1,3.6,7.7,6.9,1.9,2.1,3.2,3.8,7.5,3.2,ZNF711,zinc finger protein 711
207782_s_at,97.7,127.5,150.1,99.0,101.5,128.0,122.0,147.6,107.8,101.9,135.6,85.2,161.8,116.2,99.6,115.9,92.1,PSEN1,presenilin 1
207783_x_at,4894.8,4629.5,6267.2,6088.8,5312.5,5254.0,5040.5,5217.0,5780.8,5264.3,5451.9,5199.1,4891.8,5392.6,4807.5,4985.4,6300.3,HUWE1,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase"
207784_at,2.0,1.4,1.8,1.8,1.8,1.4,6.4,1.4,2.6,1.4,1.8,2.5,1.8,2.1,2.2,2.9,4.2,ARSD,arylsulfatase D
207785_s_at,383.9,399.1,333.9,333.0,381.5,377.4,203.6,174.6,204.2,366.2,302.6,284.6,295.0,290.5,262.3,275.8,232.3,RBPJ,recombination signal binding protein for immunoglobulin kappa J region
207786_at,8.0,2.5,16.8,8.1,13.6,5.7,16.5,6.9,8.9,7.8,9.8,0.5,7.7,3.6,7.0,5.8,7.5,CYP2R1,cytochrome P450 family 2 subfamily R member 1
207787_at,4.1,4.2,6.3,6.6,8.9,5.5,9.0,5.1,5.8,5.9,4.7,3.8,5.5,5.8,3.9,7.7,5.4,KRT33B,keratin 33B
207788_s_at,57.7,53.6,87.4,57.4,80.5,80.1,73.7,54.9,72.5,94.6,115.3,93.4,70.6,130.4,64.0,66.8,101.8,SORBS3,sorbin and SH3 domain containing 3
207789_s_at,20.9,29.4,41.1,31.0,56.3,64.4,51.7,38.5,34.4,47.7,22.7,33.5,40.2,18.4,35.0,36.5,38.4,DPP6,dipeptidyl peptidase like 6
207790_at,29.6,32.8,41.4,32.1,50.9,48.6,36.0,18.4,25.6,55.0,37.9,37.4,32.2,43.2,17.0,32.8,19.8,LRRC1,leucine rich repeat containing 1
207791_s_at,240.9,200.0,211.0,183.8,220.0,189.0,236.7,250.5,207.6,156.5,197.5,125.8,254.7,127.9,118.6,133.6,138.6,RAB1A,"RAB1A, member RAS oncogene family"
207792_at,2.6,3.1,11.6,1.8,17.4,4.6,14.6,3.0,4.8,4.3,3.8,5.4,4.3,7.7,8.0,7.6,9.2,OPRD1,opioid receptor delta 1
207793_s_at,2.9,7.2,0.7,0.6,11.7,12.3,1.0,5.0,2.5,1.8,9.6,2.5,1.2,2.4,3.2,5.5,4.5,EPB41,erythrocyte membrane protein band 4.1
207794_at,43.8,43.7,49.1,26.8,39.0,34.0,75.4,53.9,17.7,36.1,38.4,11.3,28.4,21.5,23.4,31.5,30.4,CCR2,C-C motif chemokine receptor 2
207795_s_at,32.1,58.5,64.7,46.6,41.9,41.8,16.2,45.1,24.3,42.7,40.3,40.5,39.1,43.1,35.6,35.7,31.5,KLRD1,killer cell lectin like receptor D1
207796_x_at,29.2,40.2,39.0,33.5,46.6,33.7,41.8,11.5,31.4,25.8,30.7,30.3,24.6,36.3,32.8,27.0,32.9,KLRD1,killer cell lectin like receptor D1
207797_s_at,3.4,3.3,9.4,3.4,4.4,4.4,13.7,4.4,2.6,4.1,2.1,3.9,8.4,2.2,1.9,3.2,2.7,LRP2BP,LRP2 binding protein
207798_s_at,3.4,2.8,10.3,1.4,5.2,1.7,15.2,9.3,4.0,10.1,1.2,1.9,5.3,3.1,1.8,4.5,6.8,ATXN2L,ataxin 2 like
207799_x_at,3.5,1.8,4.6,2.4,2.8,1.9,6.7,7.6,2.1,4.8,3.5,2.7,2.5,2.5,1.9,3.7,3.3,ARMCX4,"armadillo repeat containing, X-linked 4"
207800_at,2.9,3.7,10.6,2.3,5.7,2.5,21.4,15.2,3.6,10.8,9.3,2.6,2.3,4.0,5.1,16.0,12.1,AKAP5,A-kinase anchoring protein 5
207801_s_at,138.7,203.9,150.7,199.9,220.6,273.6,150.3,180.3,144.8,178.2,134.8,201.9,227.5,190.2,230.0,224.1,184.7,RNF10,ring finger protein 10
207802_at,0.3,0.5,4.0,0.5,2.3,0.3,2.4,1.2,1.2,0.6,1.3,0.6,0.6,0.5,0.5,0.6,1.9,CRISP3,cysteine rich secretory protein 3
207803_s_at,2.0,3.6,3.4,6.4,5.2,4.5,16.5,3.4,10.0,3.9,4.0,2.5,6.5,3.3,4.6,6.7,9.7,CSN3,casein kappa
207804_s_at,13.2,12.4,17.5,24.1,19.0,16.0,32.3,15.2,8.9,20.4,19.2,15.9,2.9,9.9,11.4,10.5,17.8,FCN2,ficolin 2
207805_s_at,191.1,145.2,124.2,153.5,123.5,171.6,126.1,153.0,116.8,132.2,109.1,123.0,167.1,134.5,137.4,104.9,136.6,PSMD9,"proteasome 26S subunit, non-ATPase 9"
207808_s_at,314.1,414.5,350.5,280.1,276.2,262.6,179.8,210.5,140.1,291.5,262.0,257.5,290.5,278.5,193.9,186.5,146.5,PROS1,protein S (alpha)
207809_s_at,196.5,239.5,344.3,232.9,211.1,270.7,262.7,230.4,261.0,275.0,234.4,313.5,222.6,300.6,338.7,351.0,270.3,ATP6AP1,ATPase H+ transporting accessory protein 1
207810_at,6.7,5.7,1.8,13.3,3.8,4.4,31.0,10.8,8.4,10.1,13.9,6.3,3.5,10.6,10.8,9.8,2.4,F13B,coagulation factor XIII B chain
207811_at,1.4,1.3,1.4,0.7,1.4,0.9,8.9,1.2,1.1,1.5,0.7,1.1,1.0,1.7,1.7,1.2,1.6,KRT12,keratin 12
207812_s_at,218.2,237.6,332.1,299.2,202.4,274.8,225.3,233.2,221.2,259.2,287.3,261.8,292.4,276.1,256.8,201.8,196.6,GORASP2,golgi reassembly stacking protein 2
207813_s_at,26.5,26.9,17.5,20.9,17.8,25.7,8.5,23.1,12.1,24.7,26.3,15.5,26.0,15.0,18.8,20.6,15.4,FDXR,ferredoxin reductase
207814_at,3.9,1.3,4.0,3.8,6.4,5.3,9.9,3.3,5.0,7.7,5.1,4.6,4.1,5.3,5.9,5.9,4.3,DEFA6,defensin alpha 6
207815_at,4.0,4.3,5.2,3.6,4.4,10.6,13.0,3.0,1.9,4.1,3.9,2.0,4.4,5.6,4.5,4.3,8.0,PF4V1,platelet factor 4 variant 1
207816_at,6.2,5.1,6.3,10.1,8.3,6.3,9.2,7.2,11.4,11.1,4.6,2.4,4.0,5.3,4.6,6.3,6.8,LALBA,lactalbumin alpha
207817_at,2.9,2.6,2.1,1.8,4.2,4.8,8.8,2.5,2.5,4.5,1.6,2.3,1.5,2.5,4.8,3.6,1.9,IFNW1,interferon omega 1
207818_s_at,1.8,1.8,0.8,0.7,1.5,0.9,6.4,0.8,0.8,1.1,0.4,0.5,0.7,0.5,0.5,1.4,0.5,HTR7,5-hydroxytryptamine receptor 7
207819_s_at,0.7,4.9,5.3,2.1,14.8,5.8,6.9,6.0,3.7,1.2,3.6,4.3,5.5,12.4,1.5,6.4,6.0,ABCB4,ATP binding cassette subfamily B member 4
207820_at,42.8,44.5,34.5,120.9,56.8,59.1,52.0,53.6,26.0,43.6,55.3,39.1,87.5,49.0,58.1,67.6,14.6,ADH1A,"alcohol dehydrogenase 1A (class I), alpha polypeptide"
207821_s_at,114.5,100.7,168.2,105.8,103.0,126.1,111.6,93.0,98.1,90.9,153.1,125.3,107.5,97.5,69.1,94.4,93.6,PTK2,protein tyrosine kinase 2
207822_at,16.0,38.0,41.9,42.9,37.5,37.2,82.3,47.3,35.9,36.2,22.0,31.3,34.5,16.0,27.9,35.1,30.0,FGFR1,fibroblast growth factor receptor 1
207823_s_at,7.6,10.0,33.4,12.0,37.0,38.0,52.0,22.8,14.0,36.7,12.8,15.2,25.6,12.6,33.0,32.4,28.6,AIF1,allograft inflammatory factor 1
207824_s_at,1.9,3.1,5.1,3.5,3.7,5.0,10.5,6.0,3.4,5.9,5.0,3.8,4.5,5.4,4.8,3.8,5.6,MAZ,MYC associated zinc finger protein
207825_s_at,2.0,6.2,5.3,4.5,5.0,7.5,75.2,6.4,3.0,4.8,4.4,4.3,4.2,4.6,7.0,3.7,4.8,GHRHR,growth hormone releasing hormone receptor
207826_s_at,274.2,422.9,405.2,191.2,154.6,100.3,271.1,367.3,128.3,222.0,176.6,102.1,360.2,128.8,137.4,278.6,113.5,ID3,"inhibitor of DNA binding 3, HLH protein"
207827_x_at,58.1,52.7,53.9,47.4,56.1,145.4,62.8,43.9,49.4,34.8,58.1,61.1,57.0,52.5,43.4,60.7,51.6,SNCA,synuclein alpha
207828_s_at,24.5,25.3,41.3,21.1,22.1,18.6,29.6,23.3,24.4,38.3,18.8,21.4,24.3,17.0,13.0,22.7,12.5,CENPF,centromere protein F
207829_s_at,32.7,4.7,32.4,14.6,18.8,30.8,48.0,26.6,12.2,22.2,7.0,30.1,7.3,15.5,6.6,13.1,7.8,BNIP1,BCL2 interacting protein 1
207830_s_at,183.9,174.2,135.8,151.1,115.8,190.2,112.0,125.2,101.3,170.0,161.2,166.7,176.6,142.1,90.5,136.9,130.1,PPP1R8,protein phosphatase 1 regulatory subunit 8
207831_x_at,51.8,49.8,10.1,26.8,5.7,18.2,9.8,7.0,7.2,7.5,35.3,25.0,17.6,24.9,6.2,17.7,9.3,DHPS,deoxyhypusine synthase
207832_at,2.4,1.4,3.5,2.8,1.7,1.8,9.2,1.5,2.0,1.6,2.2,2.9,2.2,1.4,3.0,1.4,1.9,BAIAP2,BAI1 associated protein 2
207833_s_at,4.3,3.8,3.2,2.4,4.0,3.0,14.2,3.1,6.6,3.8,4.4,4.1,5.0,2.0,2.6,3.1,3.7,HLCS,holocarboxylase synthetase
207834_at,20.9,33.2,27.8,24.7,62.4,52.2,53.3,20.5,34.9,37.9,23.2,16.9,38.2,22.1,21.9,39.1,31.8,FBLN1,fibulin 1
207835_at,25.9,34.7,36.0,55.3,82.9,66.3,96.9,41.7,37.5,81.5,40.3,47.7,46.3,54.5,36.6,51.6,68.7,FBLN1,fibulin 1
207836_s_at,165.1,183.5,144.6,215.9,174.3,178.4,129.6,124.2,189.2,188.1,201.1,191.7,223.2,235.5,151.8,232.9,136.9,RBPMS,RNA binding protein with multiple splicing
207837_at,10.7,6.3,20.0,12.4,16.3,1.9,16.6,5.8,25.4,21.4,9.9,13.2,11.0,15.2,2.0,15.4,14.1,RBPMS,RNA binding protein with multiple splicing
207838_x_at,8.4,13.8,6.4,6.3,7.0,4.7,22.7,12.1,7.2,4.5,49.5,39.8,5.2,44.0,11.9,9.3,38.9,PBXIP1,PBX homeobox interacting protein 1
207839_s_at,66.1,60.9,71.2,54.1,77.9,110.4,102.4,53.3,61.5,70.2,84.5,58.6,78.1,114.3,84.5,79.0,60.1,TMEM8B,transmembrane protein 8B
207840_at,23.0,19.1,17.3,25.8,23.5,20.2,36.4,16.9,12.3,39.3,15.6,15.1,28.2,16.2,18.8,23.7,26.2,CD160,CD160 molecule
207841_at,11.3,10.6,13.7,16.5,23.6,14.2,25.2,13.9,10.4,35.7,13.5,13.3,6.0,14.6,21.6,9.4,13.7,SPIN2A,spindlin family member 2A
207842_s_at,188.9,176.2,150.3,159.4,148.0,191.0,182.8,122.3,93.0,125.5,168.3,142.8,212.4,166.3,116.8,125.1,143.8,MIR6866///CASC3,microRNA 6866///cancer susceptibility candidate 3
207843_x_at,629.4,465.7,355.5,700.3,390.9,528.3,699.2,536.4,517.1,500.1,515.7,495.5,611.2,609.3,598.2,708.8,595.5,CYB5A,cytochrome b5 type A
207844_at,5.6,7.8,20.6,19.9,5.4,9.8,43.4,20.3,27.5,22.4,23.0,23.1,28.8,26.2,20.7,38.3,29.8,IL13,interleukin 13
207845_s_at,59.1,34.9,45.2,48.5,34.3,41.1,11.1,51.2,38.4,36.2,50.8,37.3,35.0,34.7,33.4,32.8,31.6,ANAPC10,anaphase promoting complex subunit 10
207846_at,0.5,0.4,1.6,0.6,0.4,0.3,4.7,0.3,0.5,0.6,0.5,2.1,0.5,3.7,2.3,0.8,0.6,POU1F1,POU class 1 homeobox 1
207847_s_at,33.3,55.5,51.3,39.8,70.9,63.9,107.9,28.9,54.4,61.1,71.3,47.1,33.2,46.0,33.0,57.3,66.7,MUC1,"mucin 1, cell surface associated"
207848_at,1.5,2.2,2.1,3.5,3.0,17.9,15.1,2.5,5.6,5.2,2.5,2.1,4.3,4.3,5.0,4.9,4.6,AVP,arginine vasopressin
207849_at,5.4,6.1,2.7,0.5,8.0,7.2,6.0,4.9,0.7,7.9,7.9,3.2,0.9,0.5,3.0,5.2,2.1,IL2,interleukin 2
207850_at,7.1,2.3,3.0,8.9,50.0,6.5,349.2,439.6,108.6,6.4,3.7,5.6,7.1,5.4,72.6,19.8,219.6,CXCL3,C-X-C motif chemokine ligand 3
207851_s_at,28.8,25.1,37.9,16.3,60.7,27.1,25.1,18.7,31.9,23.9,16.7,16.6,26.0,19.1,23.8,34.0,18.7,INSR,insulin receptor
207852_at,2.0,3.4,2.0,2.8,0.8,1.4,2.5,1.0,3.9,3.8,0.2,0.2,4.6,2.7,0.8,2.7,4.7,CXCL5,C-X-C motif chemokine ligand 5
207853_s_at,20.9,26.1,8.0,17.5,37.2,9.1,30.1,29.3,12.2,9.8,5.7,4.8,23.3,6.6,6.4,23.6,10.6,SNCB,synuclein beta
207854_at,5.1,5.6,2.7,1.4,2.0,1.6,5.6,1.6,1.3,5.5,1.7,8.3,7.9,5.5,7.7,2.3,1.4,GYPE,glycophorin E (MNS blood group)
207855_s_at,55.8,36.5,31.7,44.9,25.7,48.2,24.7,25.6,35.7,42.5,27.6,23.5,28.2,22.2,23.6,24.6,11.2,CLCC1,chloride channel CLIC like 1
207856_s_at,73.8,82.4,91.6,91.6,120.3,122.8,113.0,80.7,65.5,116.0,104.1,99.7,98.7,96.6,69.3,89.4,80.8,LOC150776///SMPD4,"sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene///sphingomyelin phosphodiesterase 4"
207857_at,23.2,22.9,13.0,20.8,93.7,28.3,57.0,42.5,48.7,6.4,29.0,16.3,30.6,16.3,19.1,7.2,50.4,LILRA2,leukocyte immunoglobulin like receptor A2
207858_s_at,5.0,5.6,6.0,5.4,8.7,8.7,18.8,4.1,6.5,8.3,5.8,2.1,5.2,3.3,3.6,5.5,6.3,PKLR,"pyruvate kinase, liver and RBC"
207859_s_at,16.3,12.5,22.1,28.0,45.3,56.2,80.9,20.5,16.6,42.6,24.3,40.7,19.5,16.8,21.2,23.1,34.3,CHRNB3,cholinergic receptor nicotinic beta 3 subunit
207860_at,8.0,10.9,18.0,9.0,17.0,6.1,14.0,3.4,12.6,16.0,14.5,5.8,8.5,7.1,11.2,9.3,11.3,NCR1,natural cytotoxicity triggering receptor 1
207861_at,20.2,7.2,8.5,43.0,10.9,8.5,25.0,22.1,9.8,11.4,6.3,10.3,7.6,17.0,22.8,8.2,7.7,CCL22,C-C motif chemokine ligand 22
207862_at,8.3,11.9,12.5,12.5,7.2,9.9,36.6,5.1,25.1,19.2,6.5,7.5,15.5,13.9,11.6,20.5,7.2,UPK2,uroplakin 2
207863_at,5.9,8.5,13.1,9.9,15.3,13.5,23.1,10.1,11.1,11.4,10.7,9.1,9.2,9.9,11.2,11.3,12.7,ADPRH,ADP-ribosylarginine hydrolase
207864_at,6.4,8.9,3.3,7.7,10.0,8.3,6.0,1.2,8.1,4.5,5.2,6.6,14.1,3.9,3.5,10.9,8.6,SCN7A,sodium voltage-gated channel alpha subunit 7
207865_s_at,10.9,13.5,16.8,10.2,20.6,16.8,60.3,12.9,10.6,16.6,11.3,13.4,12.3,9.6,14.2,15.5,12.8,BMP8B,bone morphogenetic protein 8b
207866_at,1.0,5.5,5.1,1.5,12.5,3.7,22.3,7.1,11.6,12.2,1.3,2.4,2.8,8.1,6.1,3.6,3.4,BMP8A,bone morphogenetic protein 8a
207867_at,8.3,9.9,13.3,17.0,18.2,11.3,20.4,6.5,18.2,5.8,12.0,10.0,13.9,17.3,0.3,15.6,8.5,PAX4,paired box 4
207868_at,38.3,39.2,46.5,51.3,52.2,55.4,31.7,37.1,46.2,67.6,47.7,38.5,50.1,20.2,44.2,41.3,43.9,CHRNA2,cholinergic receptor nicotinic alpha 2 subunit
207869_s_at,1.9,6.1,13.3,6.9,2.8,2.4,4.7,2.5,1.2,2.3,4.1,1.7,3.9,3.2,1.8,5.8,1.9,CACNA1G,calcium voltage-gated channel subunit alpha1 G
207870_at,7.2,10.3,17.2,13.5,12.0,14.8,21.3,2.6,12.0,14.5,7.9,10.9,9.5,11.0,3.7,2.5,3.9,AKAP9,A-kinase anchoring protein 9
207871_s_at,52.1,55.5,27.1,53.2,34.9,30.0,10.1,28.1,44.1,70.3,51.1,47.9,60.8,47.0,36.2,39.9,30.5,MIR6132///ST7-OT3///ST7,microRNA 6132///ST7 overlapping transcript 3///suppression of tumorigenicity 7
207872_s_at,7.2,10.1,24.1,12.3,28.1,16.5,24.1,8.6,23.8,15.8,9.6,1.7,19.0,2.2,7.0,12.2,19.6,LILRA1,leukocyte immunoglobulin like receptor A1
207873_x_at,28.0,35.5,52.8,37.7,26.2,34.5,45.8,17.4,25.4,50.8,12.4,16.7,27.4,40.9,28.6,37.4,35.4,SEZ6L,seizure related 6 homolog like
207874_s_at,3.0,1.8,3.6,3.6,4.7,3.4,18.2,2.7,4.7,4.1,3.0,4.0,3.5,6.7,3.4,4.3,4.5,CFHR4,complement factor H related 4
207875_at,1.1,0.5,1.1,1.1,1.2,0.5,5.5,0.6,0.3,1.1,0.4,0.8,1.1,0.5,0.5,0.8,0.9,DKK3,dickkopf WNT signaling pathway inhibitor 3
207876_s_at,98.6,177.4,143.8,66.1,158.4,138.3,110.7,146.1,56.4,204.3,136.4,147.1,93.0,121.1,122.1,101.4,114.7,FLNC,filamin C
207877_s_at,29.8,17.5,18.4,4.6,3.9,4.5,10.1,1.8,2.6,3.4,5.4,3.9,3.2,3.8,8.4,3.7,2.6,NVL,nuclear VCP-like
207878_at,2.0,1.6,4.2,6.0,4.4,4.5,10.2,4.0,2.5,3.9,3.5,3.9,2.5,2.5,2.5,3.7,3.3,KRT76,keratin 76
207879_at,1.2,0.4,0.9,0.8,1.1,0.5,2.8,0.3,0.7,0.9,0.4,0.5,0.4,0.3,0.3,0.4,1.1,,
207880_at,4.7,6.2,9.7,8.7,11.4,11.2,31.6,6.6,9.8,11.9,6.3,7.2,5.2,6.5,7.1,8.6,15.2,ADAM11,ADAM metallopeptidase domain 11
207881_at,9.8,5.5,10.1,11.3,21.0,11.1,36.6,10.2,12.0,10.9,16.0,9.0,13.0,6.5,7.7,17.8,10.6,,
207882_at,19.1,31.0,33.4,24.3,41.4,42.0,36.7,27.1,33.5,16.2,27.3,22.6,26.5,18.9,24.5,26.3,17.1,,
207883_s_at,2.5,5.5,36.4,3.8,14.2,17.5,6.2,10.6,2.6,3.8,8.1,1.0,8.5,2.8,2.7,2.7,1.1,TFR2,transferrin receptor 2
207884_at,28.5,28.1,40.6,31.7,46.0,25.9,40.1,20.9,20.3,26.9,19.2,12.9,22.2,18.1,16.0,14.6,18.0,GUCY2D,"guanylate cyclase 2D, retinal"
207885_at,3.8,4.0,14.4,6.7,4.7,6.3,6.7,6.1,8.2,6.1,3.5,7.3,4.5,4.4,7.0,5.0,6.2,S100G,S100 calcium binding protein G
207886_s_at,4.8,11.1,2.4,8.8,2.5,7.7,4.9,3.3,3.8,19.8,8.0,9.3,1.7,1.7,6.5,6.1,1.1,CALCR,calcitonin receptor
207887_s_at,12.2,16.2,15.7,29.0,29.3,22.9,24.7,14.3,29.8,35.6,23.6,12.0,30.6,19.6,14.3,20.3,34.6,CALCR,calcitonin receptor
207888_at,1.3,1.0,1.3,0.9,6.0,3.3,11.1,7.2,9.8,3.1,1.6,1.3,3.5,1.7,1.7,1.8,3.8,,
207889_at,3.6,1.3,12.6,2.1,2.1,3.2,8.5,2.0,1.5,2.0,1.9,4.9,2.1,1.6,1.7,2.6,8.9,SARDH,sarcosine dehydrogenase
207890_s_at,36.1,24.4,42.6,32.8,217.7,62.9,88.1,106.1,74.4,41.0,35.0,27.0,34.3,27.4,60.7,55.6,145.1,MMP25,matrix metallopeptidase 25
207891_s_at,23.1,37.5,54.1,26.2,36.7,40.9,19.9,32.4,14.3,38.5,34.2,30.6,19.6,21.4,25.7,34.2,45.3,HAUS7///TREX2,HAUS augmin like complex subunit 7///three prime repair exonuclease 2
207892_at,3.2,11.1,5.4,4.2,32.5,10.0,33.8,7.4,8.6,25.4,10.4,6.4,3.8,6.4,4.7,5.4,9.0,CD40LG,CD40 ligand
207893_at,3.4,20.2,25.2,21.1,31.1,7.1,22.4,10.4,18.5,6.6,12.7,27.8,6.8,13.5,12.6,7.9,8.9,SRY,sex determining region Y
207894_s_at,11.7,7.7,6.9,8.3,29.7,12.4,13.5,18.6,4.3,6.1,4.8,9.4,8.3,8.2,12.6,8.7,6.2,TCL6,T-cell leukemia/lymphoma 6 (non-protein coding)
207895_at,4.2,3.9,6.9,4.7,2.1,6.3,9.8,4.8,5.5,2.6,4.6,5.9,7.0,6.6,3.0,3.2,3.4,NAALADL1,N-acetylated alpha-linked acidic dipeptidase-like 1
207896_s_at,3.0,2.7,2.5,3.1,3.1,3.3,10.8,4.8,2.7,3.2,3.2,4.6,3.8,11.4,4.4,3.8,2.8,DLEC1,deleted in lung and esophageal cancer 1
207897_at,40.1,36.5,52.2,43.8,53.0,57.1,92.2,42.0,48.5,55.2,42.3,52.1,45.7,39.5,43.1,69.3,61.6,CRHR2,corticotropin releasing hormone receptor 2
207899_at,2.9,3.3,8.6,3.4,4.6,4.1,8.1,3.7,2.2,6.0,3.4,1.7,2.8,2.5,2.4,7.8,5.5,GIP,gastric inhibitory polypeptide
207900_at,2.3,3.5,3.0,2.7,6.4,3.3,5.9,2.8,2.0,5.3,2.7,2.8,3.1,1.7,1.6,2.7,2.1,CCL17,C-C motif chemokine ligand 17
