probe_id,GSM114834,GSM114840,GSM114841,GSM114842,GSM114843,GSM114844,GSM114845,GSM114846,GSM114847,GSM114848,GSM114849,GSM114850,GSM114851,GSM114852,GSM114853,GSM114854,GSM114855
204750_s_at,16.1,22.7,4.0,7.2,5.1,2.2,35.3,2.6,1.9,25.9,15.9,15.1,3.0,2.7,5.3,2.3,3.3
204751_x_at,30.5,42.1,28.0,37.8,48.2,40.9,29.3,42.5,28.1,43.4,39.9,22.8,15.4,31.9,34.3,28.9,16.8
204752_x_at,160.4,152.5,144.6,167.7,193.0,170.5,252.7,117.6,138.7,199.4,144.8,192.3,152.4,193.9,189.3,195.3,147.0
204753_s_at,85.3,93.7,84.2,132.5,91.7,190.2,83.4,72.2,93.4,117.3,115.2,139.8,147.5,109.5,122.9,106.9,63.6
204754_at,77.2,73.8,51.3,109.0,39.7,122.6,60.2,59.4,60.7,96.3,100.2,117.0,118.8,97.6,113.9,91.0,27.9
204755_x_at,126.1,107.6,81.6,195.5,92.2,244.7,116.4,108.0,114.5,181.4,122.0,208.5,81.8,124.0,133.4,153.6,61.5
204756_at,23.0,36.6,39.4,46.5,34.9,18.6,15.7,18.9,29.6,34.6,38.0,33.6,33.7,27.0,38.4,46.5,37.5
204757_s_at,60.6,51.5,29.4,91.6,53.1,93.6,24.7,39.0,72.4,105.8,44.8,73.7,61.8,101.5,98.6,90.1,27.8
204758_s_at,1.1,2.3,2.1,3.6,3.8,2.2,5.9,2.1,1.2,3.3,11.8,1.2,3.5,2.8,2.6,3.9,2.7
204759_at,228.0,248.1,170.3,224.0,163.3,211.1,118.1,183.8,147.8,255.0,237.5,198.2,184.4,187.4,201.8,174.0,147.4
204760_s_at,3.3,3.1,4.5,10.5,2.2,29.5,11.0,3.5,5.8,48.3,30.4,43.0,6.5,44.4,9.1,5.7,4.9
204761_at,22.1,21.1,6.3,21.2,16.0,16.6,7.8,23.5,21.7,14.9,17.2,15.8,15.5,17.5,9.8,28.8,21.8
204762_s_at,27.2,34.6,41.1,29.8,50.7,40.6,76.4,28.2,22.9,44.8,32.2,24.1,38.8,29.5,30.3,31.6,33.2
204763_s_at,25.5,12.2,8.4,29.0,29.0,16.5,35.4,26.5,24.3,12.6,11.7,15.8,8.6,16.3,13.4,22.1,21.3
204764_at,59.3,72.4,92.1,60.7,91.7,83.0,84.2,64.4,73.0,63.1,77.7,44.1,68.4,63.9,68.8,69.3,50.2
204765_at,36.2,51.3,41.6,50.0,13.6,39.1,37.0,41.6,8.0,20.3,42.5,44.1,31.0,54.9,62.7,37.1,18.3
204766_s_at,4.5,2.4,3.4,1.9,1.5,1.4,5.9,1.1,4.9,2.9,1.4,7.2,8.6,5.1,4.7,1.9,4.2
204767_s_at,34.3,62.3,30.6,24.7,20.1,32.8,35.6,45.1,18.9,17.0,27.4,35.3,22.2,32.3,28.3,25.8,49.8
204768_s_at,31.9,40.0,44.0,46.3,42.7,43.6,72.0,38.4,31.9,38.7,33.0,32.0,41.4,34.4,41.1,36.1,37.0
204769_s_at,24.0,36.8,58.0,35.8,98.0,57.9,23.6,48.8,45.0,50.0,55.4,44.0,17.5,49.8,45.3,39.5,58.2
204770_at,31.5,42.5,49.4,46.2,66.1,61.4,60.2,47.9,68.4,60.2,18.3,36.7,51.8,34.9,32.1,39.2,31.1
204771_s_at,79.8,76.3,87.0,85.2,88.4,79.6,83.1,44.1,56.5,100.1,92.9,65.8,74.1,82.7,64.4,87.6,58.6
204772_s_at,53.5,62.3,59.1,77.3,73.8,75.2,55.0,40.9,59.2,71.5,65.8,58.1,59.5,47.6,66.5,73.8,56.2
204773_at,83.4,93.9,131.8,63.7,139.8,145.3,80.1,64.9,61.2,133.9,93.2,145.0,112.7,129.9,95.8,88.7,83.9
204774_at,149.8,113.9,203.8,131.6,230.6,78.5,166.6,129.1,118.9,104.9,93.6,62.4,74.3,90.0,102.6,103.3,143.2
204775_at,1.7,1.9,1.9,1.8,1.6,1.7,6.8,1.0,1.6,1.5,1.8,1.5,3.4,1.1,1.3,1.5,1.5
204776_at,230.7,136.5,150.5,151.1,96.7,96.5,135.4,240.2,133.6,96.1,300.9,214.8,163.1,176.0,183.0,140.9,233.5
204777_s_at,23.5,28.1,29.9,25.2,42.6,40.0,61.4,36.1,30.2,31.9,19.4,26.6,26.2,24.5,32.5,25.8,36.7
204778_x_at,44.5,29.2,27.4,27.8,50.1,47.4,9.5,21.5,23.8,34.0,47.9,6.6,41.7,26.6,29.1,64.8,32.8
204779_s_at,156.3,162.2,145.6,168.0,115.8,122.9,116.6,91.6,35.5,146.1,169.7,189.0,130.9,177.5,220.8,196.3,141.3
204780_s_at,155.4,133.5,215.7,109.0,217.7,98.7,245.8,269.9,49.3,101.0,128.4,224.6,94.4,137.9,113.1,61.5,72.4
204781_s_at,99.2,83.0,165.0,66.7,118.9,69.8,220.2,204.7,69.0,80.1,92.8,151.2,64.1,90.5,85.1,83.8,75.7
204782_at,1.5,2.9,1.8,2.5,4.0,4.7,6.0,7.6,8.2,4.1,2.3,3.9,1.8,3.2,3.5,3.9,2.9
204783_at,24.0,29.9,42.2,33.7,69.8,46.2,61.9,87.7,65.3,45.7,31.2,72.3,25.3,61.1,37.4,40.0,89.9
204784_s_at,47.7,35.6,53.0,40.1,80.8,44.7,139.3,179.7,93.6,32.9,47.9,81.8,38.7,45.2,37.3,52.4,106.2
204785_x_at,107.5,115.9,99.1,112.3,134.8,108.9,121.2,136.1,138.3,95.8,113.9,85.7,100.1,124.0,119.5,91.1,138.2
204786_s_at,38.7,33.8,24.2,25.2,27.3,3.8,36.6,25.3,9.6,30.5,15.9,29.9,18.4,30.9,37.7,46.0,39.9
204787_at,576.9,1008.7,572.8,481.8,273.5,379.0,255.0,234.9,178.4,401.5,345.2,158.8,421.5,344.9,429.0,210.1,270.0
204788_s_at,61.0,40.1,84.1,51.9,86.4,67.6,42.4,56.3,38.8,74.3,63.9,40.9,56.5,46.2,44.8,59.5,59.6
204789_at,18.9,26.3,7.5,12.8,63.1,26.7,20.9,45.7,55.1,36.8,23.4,13.3,8.8,28.5,32.4,22.0,72.3
204790_at,91.9,89.5,95.0,99.5,116.2,125.3,105.1,119.3,146.5,107.8,117.9,233.1,190.3,187.8,189.9,294.0,185.5
204791_at,79.7,68.3,75.4,77.1,53.5,59.9,52.4,35.5,45.0,72.1,81.3,63.2,78.2,66.5,55.6,56.1,38.3
204792_s_at,10.6,19.5,23.5,9.2,14.5,3.4,34.4,16.9,22.9,23.8,23.1,14.9,24.6,10.1,15.6,23.2,11.1
204793_at,109.0,103.2,192.8,180.9,104.5,90.6,75.6,99.7,77.2,155.7,132.3,184.1,128.9,222.7,91.4,128.8,65.4
204794_at,3.1,1.2,5.7,6.5,46.4,1.9,75.4,114.0,53.5,2.1,1.5,11.1,22.6,2.4,30.3,12.4,56.2
204795_at,37.8,40.4,29.6,6.7,23.2,27.3,19.0,6.3,7.0,20.3,37.1,9.6,30.5,20.4,8.9,9.7,11.0
204796_at,51.9,42.5,27.9,44.7,41.9,43.9,44.9,37.2,25.8,43.1,44.4,30.4,42.4,41.9,31.4,37.6,24.1
204797_s_at,156.5,122.9,93.4,111.4,74.5,159.1,83.2,88.0,60.9,95.6,122.2,97.1,94.7,122.1,88.3,118.0,73.3
204798_at,22.8,29.3,34.1,18.0,44.1,34.1,31.9,24.3,18.0,39.1,32.2,23.7,18.1,17.6,27.7,25.4,23.6
204799_at,16.0,14.3,25.1,19.4,22.4,20.2,12.9,23.5,15.8,24.2,22.6,3.7,16.5,10.9,7.3,22.8,22.5
204800_s_at,80.8,63.2,61.0,88.5,96.3,79.8,117.4,51.3,77.7,104.0,80.4,76.1,90.6,87.4,87.4,79.6,93.1
204801_s_at,2.4,3.5,7.5,4.5,5.0,5.0,15.9,3.6,2.7,4.0,11.7,5.2,3.6,4.3,5.1,3.8,16.1
204802_at,6.1,14.1,17.3,7.8,16.0,10.0,32.6,24.3,16.1,19.4,21.6,17.1,20.5,15.6,3.1,9.8,24.9
204803_s_at,17.0,11.5,35.9,19.0,7.0,6.6,84.2,65.5,29.0,7.0,29.9,18.8,21.8,5.8,3.2,9.3,33.2
204804_at,120.2,116.1,154.5,123.9,124.6,150.0,121.4,102.5,105.1,180.4,176.6,131.5,140.7,144.9,151.0,118.4,120.1
204805_s_at,85.0,139.4,97.4,113.7,182.1,202.3,43.7,66.1,136.3,215.6,198.8,191.0,170.5,183.9,208.9,167.3,126.4
204806_x_at,418.7,453.0,772.1,427.7,656.3,400.9,620.9,797.1,402.0,665.2,846.0,387.1,478.2,414.9,341.1,398.2,493.6
204807_at,21.8,21.0,24.1,34.8,19.1,22.5,27.4,23.3,20.6,39.2,28.8,29.8,11.5,21.3,24.5,20.6,24.2
204808_s_at,180.3,156.3,163.7,153.8,167.4,148.0,172.4,178.8,134.5,153.0,178.3,210.7,215.5,196.1,199.2,168.5,161.8
204809_at,65.0,64.5,59.5,62.8,47.8,51.7,63.9,42.1,34.7,51.4,52.3,45.4,44.7,36.2,54.0,51.2,48.2
204810_s_at,2.6,2.7,5.3,4.5,5.8,4.9,11.4,3.8,6.0,7.0,4.5,3.1,4.1,3.5,4.2,4.6,4.2
204811_s_at,24.6,29.6,30.1,41.6,28.2,30.0,30.6,31.8,37.3,46.2,35.6,39.1,40.9,31.4,37.7,38.0,37.3
204812_at,102.6,125.7,160.1,162.1,118.6,192.5,198.7,131.5,151.2,142.0,106.9,129.1,119.4,153.0,151.4,160.9,126.2
204813_at,260.2,261.7,235.0,343.5,223.6,316.9,250.3,222.4,308.6,261.1,241.1,270.3,346.8,278.5,413.5,348.8,278.4
204814_at,13.7,19.9,19.4,15.9,23.3,24.5,17.4,25.9,17.0,24.1,22.8,20.1,11.9,15.4,20.0,20.1,34.7
204815_s_at,2.8,2.3,7.9,3.0,4.3,4.4,9.2,3.8,5.0,3.9,4.4,2.7,3.1,2.0,2.8,2.0,3.3
204816_s_at,1.1,0.6,1.7,1.1,1.0,0.4,6.5,0.9,1.8,1.3,1.3,0.8,0.6,1.6,3.7,0.7,1.6
204817_at,37.8,26.0,32.9,23.4,10.9,19.7,32.0,13.8,14.4,11.2,14.2,21.0,19.5,11.8,14.6,15.1,27.6
204818_at,7.2,15.4,3.8,8.9,21.1,18.6,30.9,3.3,11.0,3.6,8.4,4.2,3.2,16.3,14.2,30.8,7.4
204819_at,48.5,72.8,98.3,75.0,77.3,87.2,92.5,66.9,60.8,75.6,70.9,62.2,61.4,65.1,52.7,62.4,64.0
204820_s_at,467.6,470.8,433.4,375.7,208.1,158.5,172.4,290.4,153.0,384.3,481.7,393.9,331.8,416.8,383.8,313.9,139.0
204821_at,83.9,131.9,106.1,51.1,42.2,46.4,40.3,45.3,28.8,87.6,107.2,67.6,56.4,53.2,54.7,55.0,17.3
204822_at,11.2,11.9,7.9,12.5,13.6,8.6,8.2,1.1,9.4,11.6,1.2,15.3,8.8,8.5,9.9,8.1,9.4
204823_at,70.4,72.6,181.1,89.2,80.3,42.0,74.0,81.3,90.1,115.1,101.3,103.2,91.4,104.1,55.9,76.1,48.0
204824_at,13.1,7.7,3.6,9.2,2.9,8.4,11.2,2.7,7.1,3.2,20.8,10.4,6.9,7.0,3.3,6.8,4.9
204825_at,12.0,9.6,15.8,5.2,15.8,3.2,7.5,7.2,7.1,3.3,4.9,20.8,13.7,2.9,2.5,3.3,3.3
204826_at,17.3,7.1,9.1,6.3,9.6,35.6,21.1,12.1,17.1,12.8,29.3,6.9,16.9,6.5,10.4,7.6,8.3
204827_s_at,4.0,2.1,2.0,2.1,3.2,3.0,5.5,2.4,3.7,2.3,3.9,1.9,1.6,1.8,7.3,1.8,4.2
204828_at,63.9,67.2,89.9,72.4,132.0,110.1,51.2,65.6,65.5,97.7,91.2,99.3,60.1,96.8,86.3,100.9,88.1
204829_s_at,489.6,608.3,353.7,444.0,242.9,284.8,220.8,219.9,245.7,368.1,398.0,234.0,355.9,328.4,359.7,279.3,242.2
204830_x_at,15.3,13.4,7.6,7.2,32.1,9.3,29.7,6.3,35.0,8.6,5.9,30.9,17.1,11.5,27.4,24.6,24.7
204831_at,61.2,58.9,48.8,72.6,46.7,62.9,28.3,43.6,39.3,56.5,43.7,38.1,60.7,64.2,51.9,74.1,34.9
204832_s_at,93.8,147.5,94.4,136.1,76.0,119.1,128.7,147.8,110.4,103.7,88.6,107.2,140.2,150.8,157.3,110.9,79.2
204833_at,46.0,30.5,32.0,5.0,6.8,13.1,11.0,14.6,8.0,28.3,7.0,25.8,30.0,17.8,23.9,19.9,7.6
204834_at,236.2,294.2,229.6,109.1,214.2,156.2,300.4,240.2,261.5,175.8,200.8,182.8,216.6,152.6,155.2,159.2,253.0
204835_at,51.4,43.8,62.9,48.2,47.2,55.5,49.7,54.4,42.8,53.7,54.9,48.2,61.4,58.4,44.1,64.2,57.4
204836_at,21.9,16.7,5.6,21.5,9.6,24.4,13.9,18.9,8.7,11.1,11.8,14.0,8.0,24.3,14.2,21.9,23.3
204837_at,119.5,143.9,107.1,152.5,123.5,140.1,156.3,157.1,135.0,116.9,106.4,111.1,121.7,94.6,132.7,141.4,153.0
204838_s_at,61.7,42.8,49.4,62.6,61.2,39.3,11.2,28.6,33.9,64.3,63.6,55.8,55.8,53.6,60.4,58.8,29.8
204839_at,306.8,259.1,193.4,237.0,166.5,191.0,212.2,215.5,246.9,194.2,217.0,197.1,272.3,234.6,246.8,123.2,205.7
204840_s_at,23.1,14.7,12.5,22.5,9.8,7.1,9.3,10.7,12.6,19.5,7.6,14.7,11.1,14.1,15.2,13.2,9.7
204841_s_at,48.7,35.4,36.3,33.0,46.8,46.3,52.8,33.5,45.8,32.1,44.2,29.0,33.8,32.1,38.9,34.8,31.7
204842_x_at,178.0,141.9,196.8,240.4,246.9,219.6,191.4,151.3,142.7,290.2,163.2,192.8,164.4,192.6,158.5,174.3,170.0
204843_s_at,25.2,29.4,37.5,26.2,35.7,21.0,31.6,26.0,42.7,35.7,28.6,29.7,36.7,26.4,31.7,39.9,17.2
204844_at,84.6,100.3,134.0,65.5,91.5,58.5,119.1,196.3,162.4,104.7,91.0,118.9,135.7,83.5,83.4,175.4,89.0
204845_s_at,58.1,60.9,55.3,40.6,41.6,36.5,87.3,135.2,91.8,36.3,43.7,32.0,77.0,26.7,29.5,56.0,38.6
204846_at,35.1,36.8,36.5,22.3,32.3,12.8,39.1,19.0,27.1,22.7,21.0,25.5,48.7,26.6,18.2,34.2,19.8
204847_at,123.9,113.0,127.6,108.6,97.1,87.3,73.7,91.0,119.6,104.6,112.7,76.1,83.5,106.9,112.1,121.2,114.4
204848_x_at,44.7,8.7,55.5,76.6,187.2,1022.8,31.6,79.6,209.5,90.0,159.8,98.5,93.5,16.7,63.4,133.7,62.3
204849_at,96.3,105.4,147.8,96.2,102.4,130.9,71.9,82.0,116.5,101.8,173.0,120.5,95.8,144.5,107.4,111.9,90.4
204850_s_at,22.7,35.0,36.7,42.0,62.7,33.5,28.0,26.5,31.2,36.7,26.3,29.7,25.4,17.4,26.6,28.7,48.2
204851_s_at,1.7,3.2,6.4,0.9,3.1,2.8,6.1,1.9,1.7,2.2,1.1,0.8,1.4,1.4,1.1,1.4,1.6
204852_s_at,42.7,41.4,15.4,34.5,28.0,31.2,25.4,38.7,41.4,41.4,42.1,46.4,42.5,48.8,44.1,43.7,53.9
204853_at,52.2,49.0,54.9,39.5,39.0,34.9,13.8,37.7,27.2,21.9,52.6,39.3,62.3,33.5,27.3,58.4,21.9
204854_at,16.4,20.4,37.2,20.9,28.9,32.8,23.0,19.7,19.3,23.6,12.3,15.6,27.8,16.5,15.5,8.3,21.8
204855_at,2.8,3.0,2.6,2.8,5.4,4.2,7.4,1.9,2.1,4.1,2.4,2.3,3.0,2.8,2.6,3.3,4.0
204856_at,10.5,6.0,15.7,26.8,11.2,8.1,20.0,5.7,18.2,34.3,27.5,5.9,19.7,29.5,8.2,17.4,9.0
204857_at,11.5,14.9,15.6,13.5,7.6,4.3,5.5,13.3,10.7,3.0,12.9,17.1,15.5,13.9,9.3,15.0,5.3
204858_s_at,73.7,73.6,49.3,79.3,132.1,142.6,149.8,128.5,98.4,153.1,94.4,71.5,71.1,92.2,102.7,117.5,165.8
204859_s_at,25.8,38.6,43.8,49.1,48.1,38.6,45.0,35.1,30.9,46.0,36.4,32.8,33.5,32.6,29.7,38.9,35.3
204860_s_at,46.5,43.4,87.8,45.2,51.7,4.1,42.5,55.8,5.5,23.1,34.0,3.8,53.3,7.8,32.0,4.0,4.0
204861_s_at,28.4,32.9,54.1,39.2,54.1,14.4,48.2,46.3,32.2,68.7,39.1,18.9,51.5,25.4,31.4,3.1,33.4
204862_s_at,76.2,90.0,76.1,82.1,96.5,90.2,38.3,46.4,48.8,96.1,82.7,68.1,88.7,73.8,44.7,49.5,35.8
204863_s_at,161.2,144.5,153.4,139.8,127.0,97.4,147.4,147.3,107.6,160.2,116.1,186.3,99.2,182.0,151.7,124.3,138.0
204864_s_at,79.8,44.5,55.1,26.1,68.6,50.6,77.4,66.8,67.7,52.9,77.2,22.2,50.9,33.7,40.2,33.1,21.8
204865_at,7.5,2.7,23.3,9.6,42.8,23.9,13.6,8.3,1.1,54.5,69.6,33.6,12.2,25.8,11.2,225.7,12.3
204866_at,31.6,18.4,39.2,33.9,32.1,16.2,19.8,30.3,14.6,36.3,24.5,28.6,24.4,23.8,30.0,32.1,22.0
204867_at,48.7,41.9,36.5,40.3,44.4,52.1,75.8,45.4,47.8,37.5,52.6,45.3,49.4,44.5,41.8,59.4,48.2
204868_at,85.1,67.2,58.7,77.9,49.8,65.9,15.2,35.1,61.3,34.4,64.7,56.4,71.8,63.4,61.4,52.0,64.7
204869_at,15.8,5.2,11.4,23.5,28.1,16.8,22.9,22.0,20.6,38.7,22.4,25.3,12.4,11.9,16.6,18.3,17.0
204870_s_at,2.1,3.8,7.1,3.5,6.8,5.5,16.7,4.6,9.3,4.3,2.6,4.4,3.6,2.4,4.3,4.3,4.6
204871_at,12.3,23.1,17.9,12.2,6.6,5.1,3.7,12.6,9.0,7.5,8.8,15.1,9.0,17.5,8.5,2.4,17.8
204872_at,171.6,215.4,115.0,120.2,122.0,106.7,104.8,146.6,85.9,137.0,137.5,113.2,89.0,119.9,105.5,93.1,103.6
204873_at,15.0,30.3,9.5,44.8,41.3,22.4,3.6,7.7,34.4,45.9,25.8,21.4,18.2,25.0,26.3,19.7,7.0
204874_x_at,1.9,2.0,1.7,1.4,2.7,1.7,5.8,1.7,2.0,2.1,1.6,5.9,2.1,2.9,2.3,1.6,3.1
204875_s_at,25.1,30.8,23.3,27.3,24.6,9.9,9.1,10.2,19.3,21.3,20.4,21.7,29.8,16.1,19.7,19.1,17.0
204876_at,15.2,15.2,29.4,17.7,17.4,17.8,13.6,18.3,12.9,22.7,26.4,34.4,22.1,35.9,32.9,32.1,49.9
204877_s_at,16.7,23.9,29.0,21.0,38.8,38.7,12.4,27.8,28.7,24.9,35.2,46.6,29.3,25.3,19.7,21.4,30.5
204878_s_at,26.7,14.8,42.8,11.8,18.7,36.4,17.4,29.6,10.4,40.3,23.2,30.8,27.1,19.0,29.4,15.6,23.6
204879_at,40.8,40.0,28.6,6.1,51.6,8.5,35.8,76.2,7.1,12.7,41.4,24.5,34.9,39.5,10.5,23.4,68.4
204880_at,75.8,71.4,55.2,70.6,56.2,95.0,45.5,45.0,53.8,33.3,57.7,79.0,86.6,68.6,71.8,88.9,67.2
204881_s_at,168.2,180.9,269.8,208.1,376.6,123.8,815.7,837.8,738.6,176.4,193.2,527.8,161.1,179.9,396.5,595.8,904.9
204882_at,60.0,63.6,22.5,35.1,105.1,5.6,16.0,69.4,24.0,6.3,30.4,21.4,35.0,22.5,14.4,4.6,62.5
204883_s_at,7.3,7.0,9.2,10.7,7.8,7.4,14.4,15.3,11.7,7.9,10.6,8.9,11.0,10.5,10.1,12.7,11.0
204884_s_at,9.0,16.4,15.4,15.1,17.6,19.0,26.2,18.4,15.0,13.0,13.4,5.0,15.9,11.2,10.3,16.0,10.1
204885_s_at,138.1,208.4,58.7,170.9,195.9,225.8,130.1,142.9,1.0,222.8,301.4,154.5,140.5,421.1,195.5,228.1,78.9
204886_at,0.8,7.1,1.0,2.9,0.4,1.0,6.7,0.4,0.3,0.3,3.6,1.6,0.6,1.2,1.0,0.9,1.1
204887_s_at,17.2,13.9,19.2,14.8,5.3,7.3,38.2,3.5,6.7,6.4,7.3,8.6,20.0,14.5,8.5,8.4,20.0
204888_s_at,11.3,10.3,11.3,5.2,19.5,19.4,22.8,9.0,13.7,16.4,12.7,9.3,16.1,4.1,11.9,14.1,18.2
204889_s_at,28.5,25.5,46.3,27.2,41.3,25.3,50.2,45.3,36.4,31.7,15.9,23.5,33.7,27.4,29.7,35.3,45.2
204890_s_at,32.6,43.6,21.5,26.8,47.3,29.7,9.4,20.6,40.1,10.7,41.6,25.2,39.1,35.8,29.9,26.7,21.1
204891_s_at,61.3,46.5,36.2,45.5,45.9,47.5,51.1,33.1,34.9,39.8,35.9,28.2,51.2,38.5,24.1,21.2,22.1
204892_x_at,4692.6,4269.6,5571.9,5028.9,4774.5,5007.9,4883.3,4994.8,4912.4,4560.8,4188.0,4010.5,4546.5,4506.1,4218.6,4283.8,4823.2
204893_s_at,105.5,130.3,92.8,151.5,129.7,127.6,71.2,88.7,119.6,134.6,94.3,138.3,119.1,131.6,118.1,130.7,103.1
204894_s_at,889.7,665.3,297.6,1148.0,387.9,1054.5,576.6,674.4,947.6,868.9,595.8,525.0,828.9,771.6,805.5,1035.5,689.0
204895_x_at,1.2,5.0,2.7,1.9,8.9,7.1,8.0,4.3,5.5,3.6,2.5,3.1,9.2,2.1,1.8,8.1,7.5
204896_s_at,5.6,5.3,7.4,6.1,9.8,8.7,9.1,10.1,9.5,7.0,6.6,5.5,6.4,5.3,6.3,6.3,8.2
204897_at,270.7,245.4,159.4,229.5,212.6,86.5,385.2,434.5,569.1,136.9,193.1,246.9,249.3,146.3,224.6,265.0,381.3
204898_at,9.6,21.3,20.7,26.1,40.8,21.1,10.4,13.2,23.1,28.6,3.5,10.4,20.8,13.2,18.5,20.5,4.7
204899_s_at,16.5,18.3,11.8,24.8,32.1,20.2,25.4,33.4,27.9,9.2,20.7,15.1,21.5,15.5,11.7,22.7,19.2
204900_x_at,42.5,30.4,40.7,36.5,65.1,49.4,48.3,45.7,47.3,54.6,48.8,53.6,36.6,35.0,26.3,37.8,41.9
204901_at,21.5,29.8,39.3,38.0,22.6,19.1,19.4,38.7,27.1,17.7,38.2,31.5,29.7,33.4,40.7,28.4,16.0
204902_s_at,43.7,52.3,61.4,38.3,40.5,51.8,19.6,32.9,21.0,55.1,49.5,42.4,36.7,50.2,30.1,28.9,26.2
204903_x_at,75.4,134.1,149.9,98.8,76.3,90.4,104.5,127.7,109.6,114.4,95.8,141.0,126.3,158.7,78.3,93.1,133.7
204904_at,96.8,87.5,141.6,34.4,13.5,6.9,28.5,131.3,95.2,48.7,40.4,91.3,101.6,34.2,10.3,68.8,39.6
204905_s_at,93.6,65.1,64.6,60.8,42.4,50.9,67.8,72.0,53.3,76.9,55.7,49.0,68.9,66.2,40.6,62.1,75.5
204906_at,71.8,88.0,93.4,83.0,108.4,109.4,121.1,65.6,86.8,95.3,90.3,105.2,104.5,81.3,90.7,96.3,87.0
204907_s_at,27.6,35.5,33.2,29.4,82.2,33.9,133.5,86.2,129.9,30.8,48.5,39.8,26.2,40.6,70.8,88.9,141.2
204908_s_at,54.5,47.9,47.0,42.9,182.7,52.7,188.6,223.4,274.0,56.4,81.5,99.3,69.6,102.1,197.9,267.9,379.4
204909_at,15.5,11.8,19.6,24.2,16.2,14.2,54.0,12.2,10.1,14.5,20.2,15.8,9.3,13.4,10.0,17.0,22.7
204910_s_at,3.5,1.4,4.4,2.9,1.5,2.2,6.4,6.7,2.1,1.6,2.9,1.4,1.4,1.1,1.0,3.2,1.9
204911_s_at,26.7,25.9,38.8,22.2,31.3,36.1,57.6,25.5,25.8,48.4,42.6,28.5,16.9,32.0,24.6,28.2,34.0
204912_at,224.2,323.9,187.0,161.8,198.1,141.9,142.1,147.0,96.8,201.4,183.3,112.9,176.7,133.7,166.2,99.8,128.8
204913_s_at,4.7,10.7,12.2,20.3,12.5,6.5,4.6,1.0,11.8,21.6,4.7,0.7,1.5,0.4,3.1,5.6,5.5
204914_s_at,2.3,1.6,3.9,2.6,5.3,3.9,11.9,1.6,3.3,4.9,3.8,2.5,3.1,2.2,2.7,3.0,4.1
204915_s_at,4.2,2.3,2.9,3.5,6.6,10.9,5.3,3.1,2.7,5.6,12.7,3.7,6.9,3.2,3.7,3.4,2.8
204916_at,33.9,21.0,53.4,29.2,1.7,3.9,54.5,72.8,29.5,1.8,67.5,5.6,26.1,25.9,21.3,5.7,56.3
204917_s_at,58.9,60.5,60.7,55.4,69.0,69.3,52.5,58.5,50.8,85.8,54.2,58.0,57.1,46.6,55.1,60.1,37.4
204918_s_at,30.6,33.0,31.1,28.2,44.2,38.6,6.3,33.3,18.6,29.4,27.5,29.1,26.4,24.5,26.3,22.6,22.3
204919_at,17.5,36.8,20.7,21.3,33.2,34.5,38.4,27.5,42.1,43.9,18.0,21.8,34.7,21.3,15.8,57.1,41.6
204920_at,35.2,65.5,32.5,76.2,32.2,50.4,33.8,29.7,53.1,43.2,27.6,47.1,29.2,45.5,34.8,57.8,37.2
204921_at,48.2,52.3,64.3,44.5,120.9,115.8,59.0,43.1,56.4,91.3,55.9,66.2,57.7,61.5,68.0,39.3,52.0
204922_at,1.1,3.0,2.3,3.0,2.9,1.2,19.5,1.5,2.7,1.4,4.2,5.6,4.2,7.7,2.9,2.7,1.0
204923_at,73.4,56.8,71.0,66.2,92.7,92.9,138.9,86.3,81.2,89.1,73.0,67.2,71.6,87.8,77.6,72.3,128.4
204924_at,56.5,84.6,84.9,68.2,133.3,45.1,213.8,179.7,97.4,72.4,44.9,45.5,59.5,47.9,60.0,37.9,234.7
204925_at,44.6,81.1,62.3,79.8,79.8,71.4,51.0,59.3,75.5,78.6,58.4,65.5,75.4,51.8,82.1,69.5,74.3
204926_at,7.9,4.8,2.6,3.8,2.4,1.8,7.3,4.1,5.7,5.6,6.2,3.2,6.9,5.7,3.7,2.6,2.9
204927_at,44.1,56.2,28.4,44.2,19.3,64.8,22.5,25.8,12.3,93.7,95.0,74.0,25.9,87.6,39.6,15.1,14.0
204928_s_at,53.4,67.7,60.7,44.3,56.0,22.2,7.1,52.3,31.9,31.5,60.7,42.5,35.4,49.5,34.0,32.9,41.3
204929_s_at,87.7,79.5,86.3,75.5,72.8,73.0,32.6,61.6,88.0,82.7,93.0,64.9,113.1,74.4,65.6,68.5,59.2
204930_s_at,25.3,24.2,31.1,29.9,48.2,31.0,10.0,31.3,34.0,49.1,29.7,15.5,29.0,8.5,7.9,31.6,20.2
204931_at,82.6,67.3,152.4,76.7,104.6,58.9,89.3,71.0,62.5,77.7,110.7,102.7,129.5,54.6,81.3,125.6,35.4
204932_at,16.2,9.5,7.7,22.3,10.3,16.8,14.7,10.8,12.9,13.0,14.9,9.1,7.1,10.0,7.4,8.7,8.1
204933_s_at,3.8,17.9,3.6,21.5,2.5,3.5,18.0,14.6,4.0,3.6,4.6,3.9,16.3,11.1,3.7,3.3,3.7
204934_s_at,22.5,16.7,22.8,7.8,25.2,30.8,8.8,17.6,23.9,33.4,23.5,18.0,22.7,22.0,18.9,19.0,17.4
204935_at,6.3,5.7,3.1,4.0,5.7,3.4,10.3,19.5,4.1,6.3,7.4,7.5,2.1,3.5,2.0,9.5,6.7
204936_at,1.4,1.2,1.6,1.5,1.5,1.5,7.0,1.4,2.3,1.4,1.7,1.9,1.9,1.6,1.3,2.3,1.6
