0,C25,C25 w/ testosterone,C24,C24 w/ testosterone,C31,C31 w/ testosterone,C32
ENSG00000231266.1,0,0,0,0,0,0,0
ENSG00000285354.1,0,0,0,0,0,0,0
ENSG00000232444.1,0,0,0,0,0,0,0
ENSG00000224400.5,0,0,0,0,0,0,0
ENSG00000237633.4,0,0,0,0,0,0,0
ENSG00000279663.2,0,0,0,0,0,0,0
ENSG00000197872.11,456,651,696,484,233,213,257
ENSG00000223536.6,0,0,0,0,0,0,0
ENSG00000224604.1,0,0,0,0,0,0,0
ENSG00000237670.1,0,0,0,0,0,0,0
ENSG00000222842.1,0,0,0,0,0,0,0
ENSG00000214843.3,0,0,0,0,0,0,0
ENSG00000236348.1,2,3,0,3,0,0,1
ENSG00000214842.5,8,10,0,0,1,0,1
ENSG00000163032.12,185,237,71,41,15,7,14
ENSG00000163029.16,1932,2564,2800,2267,3029,2633,2193
ENSG00000178295.15,667,790,575,288,475,369,595
ENSG00000151379.4,11,16,13,20,61,72,20
ENSG00000170745.12,15,13,13,21,8,16,10
ENSG00000212455.1,0,0,0,0,0,0,0
ENSG00000287881.1,0,1,0,0,0,0,0
ENSG00000287849.1,0,0,0,0,0,0,0
ENSG00000260331.1,0,6,1,1,0,1,2
ENSG00000240857.2,347,452,426,455,399,491,359
ENSG00000250741.6,0,0,0,0,0,0,0
ENSG00000185013.16,0,0,0,0,0,0,0
ENSG00000207170.1,0,0,0,0,0,0,0
ENSG00000224626.1,1,0,0,0,0,0,0
ENSG00000287284.1,2,1,1,1,1,0,0
ENSG00000236204.6,17,14,16,16,19,10,11
ENSG00000266738.1,0,0,0,0,0,0,0
ENSG00000143867.7,15,19,19,35,5,8,31
ENSG00000234597.2,0,0,0,2,0,0,0
ENSG00000237992.3,0,0,0,0,0,0,0
ENSG00000235911.1,0,0,0,0,0,0,0
ENSG00000213403.2,0,0,0,0,0,0,0
ENSG00000228784.9,4,6,25,19,29,13,58
ENSG00000183891.6,62,79,100,46,95,102,103
ENSG00000271991.1,0,0,0,1,1,2,0
ENSG00000118965.15,637,781,531,323,313,273,423
ENSG00000227210.2,7,4,19,6,4,3,10
ENSG00000132031.13,123,225,64,55,57,62,98
ENSG00000068697.7,8814,11848,21073,12351,14977,17790,16406
ENSG00000223734.2,0,0,0,1,2,4,0
ENSG00000234378.1,0,0,0,0,0,0,0
ENSG00000213729.3,1,0,0,0,0,0,0
ENSG00000266059.2,0,0,0,0,0,0,0
ENSG00000200763.1,0,0,0,0,0,0,0
ENSG00000115884.11,3858,4219,2248,2079,3550,3197,2153
ENSG00000235411.1,4,5,6,17,8,10,6
ENSG00000238735.1,0,0,0,0,0,0,1
ENSG00000055917.15,2820,3729,4235,2478,2625,2339,3238
ENSG00000232800.1,0,0,0,0,0,0,0
ENSG00000212171.1,0,0,0,0,0,0,0
ENSG00000143878.10,8395,11652,7281,7685,3244,3650,4384
ENSG00000228950.1,0,0,1,0,0,0,0
ENSG00000200829.1,0,0,0,0,0,0,0
ENSG00000227047.1,0,0,0,0,0,0,0
ENSG00000279307.2,32,38,21,8,13,21,10
ENSG00000118960.13,783,1006,1658,2006,1274,1146,1533
ENSG00000269976.1,3,1,0,0,14,10,7
ENSG00000231948.2,1,1,4,3,1,3,3
ENSG00000233416.1,1,4,6,5,3,1,5
ENSG00000143869.7,30,45,22,27,0,1,184
ENSG00000270100.1,2,2,2,3,2,3,5
ENSG00000118961.15,560,784,706,570,461,450,497
ENSG00000236436.1,0,0,0,0,0,0,0
ENSG00000261012.2,0,0,0,0,0,0,0
ENSG00000084674.15,11,5,1,0,3,4,15
ENSG00000280390.1,0,0,0,0,0,0,0
ENSG00000287956.1,0,0,0,0,0,0,0
ENSG00000218819.6,0,0,0,0,0,0,0
ENSG00000271629.1,0,0,0,0,0,0,0
ENSG00000233005.2,1,0,0,0,0,0,1
ENSG00000231204.7,0,0,0,0,0,0,0
ENSG00000270654.1,0,0,0,0,0,0,0
ENSG00000235537.3,0,0,0,0,2,0,0
ENSG00000228538.7,0,0,0,0,0,0,0
ENSG00000229621.2,0,0,0,0,0,0,0
ENSG00000264192.1,0,0,0,0,0,0,0
ENSG00000228999.4,0,0,0,0,0,0,0
ENSG00000223691.1,0,0,0,0,0,0,0
ENSG00000234189.1,0,0,0,0,0,0,0
ENSG00000206882.1,0,0,0,0,0,0,0
ENSG00000234207.1,0,0,0,0,0,0,0
ENSG00000233587.2,0,0,0,0,0,0,0
ENSG00000222616.1,0,0,0,0,0,0,0
ENSG00000232451.2,1,0,0,0,0,0,0
ENSG00000223530.1,0,0,0,0,0,0,0
ENSG00000233714.1,0,0,0,0,0,0,0
ENSG00000223634.1,0,0,0,0,0,0,0
ENSG00000235497.5,0,0,6,0,0,0,3
ENSG00000119771.15,1162,1495,1429,1499,1120,859,1215
ENSG00000224361.1,2,2,5,6,4,5,4
ENSG00000279526.1,6,15,3,0,8,11,3
ENSG00000283031.2,1,2,0,1,1,0,1
ENSG00000119778.15,492,638,435,224,407,278,352
ENSG00000224464.2,0,0,1,1,2,0,0
ENSG00000238111.1,0,0,0,0,0,0,0
ENSG00000173960.14,982,1292,935,631,560,562,783
ENSG00000234946.1,1,0,0,2,0,0,0
ENSG00000243847.3,0,0,0,0,0,0,0
ENSG00000205639.12,0,2,1,1,3,1,0
ENSG00000163026.12,300,452,313,267,287,220,260
ENSG00000222940.1,0,0,0,0,0,0,0
ENSG00000119782.14,45,69,10,16,16,17,18
ENSG00000115128.7,2183,2880,1619,1306,1434,1749,1655
ENSG00000219626.9,84,126,71,55,50,27,96
ENSG00000115129.14,2359,3312,504,628,642,677,334
ENSG00000176732.7,21,24,10,17,8,1,6
ENSG00000276087.2,0,0,0,0,0,1,0
ENSG00000232642.2,0,0,0,0,0,0,0
ENSG00000186453.13,0,0,3,2,3,1,2
ENSG00000223754.1,1,0,0,1,0,0,0
ENSG00000198399.14,1118,1522,1335,865,829,633,1091
ENSG00000242628.6,1,2,0,5,1,1,2
ENSG00000251805.1,0,0,1,0,0,0,0
ENSG00000232963.1,0,0,0,0,0,0,1
ENSG00000233747.1,6,10,7,36,5,6,19
ENSG00000286829.1,1,0,0,2,0,0,0
ENSG00000084676.15,942,1294,1838,1396,1508,1055,1177
ENSG00000202430.1,0,0,0,0,0,0,0
ENSG00000206732.1,0,0,0,0,0,0,0
ENSG00000184924.5,381,475,460,414,328,387,251
ENSG00000138092.11,880,986,534,508,269,227,642
ENSG00000138031.14,1037,1443,1396,1841,787,691,1366
ENSG00000271936.1,45,39,27,23,17,21,34
ENSG00000115137.12,158,210,248,126,162,132,159
ENSG00000237953.1,0,0,0,0,0,0,0
ENSG00000202479.1,0,0,0,0,0,0,0
ENSG00000224165.6,11,21,42,40,26,30,25
ENSG00000286645.1,0,0,0,0,0,0,0
ENSG00000207069.1,0,0,0,0,0,0,0
ENSG00000084710.14,441,416,171,169,157,127,96
ENSG00000276653.1,0,0,0,0,1,0,0
ENSG00000229593.1,1,1,1,1,2,2,1
ENSG00000115138.11,0,0,0,2,5,4,4
ENSG00000230452.1,0,0,0,0,0,0,0
ENSG00000119772.17,1269,1841,1756,2232,1283,1054,1864
ENSG00000221445.3,0,0,0,3,0,0,0
ENSG00000235072.2,0,1,3,4,0,1,1
ENSG00000138101.18,111,218,273,470,222,168,292
ENSG00000224220.1,0,0,0,0,0,0,0
ENSG00000201160.1,0,0,0,0,0,0,0
ENSG00000143970.17,1520,1982,1789,1017,1133,722,1348
ENSG00000187536.4,0,0,0,1,0,0,0
ENSG00000217643.1,0,0,2,2,0,0,3
ENSG00000218682.1,0,0,2,0,0,0,1
ENSG00000217718.1,0,0,0,0,0,0,0
ENSG00000084731.15,1067,1392,446,548,616,529,516
ENSG00000237629.1,0,0,0,0,0,0,0
ENSG00000268412.2,21,21,11,34,24,28,24
ENSG00000084733.11,5178,6561,4288,2923,3658,3483,3561
ENSG00000199872.1,1,0,0,0,0,0,0
ENSG00000235440.1,0,0,0,0,0,0,0
ENSG00000231655.1,0,0,0,0,0,0,0
ENSG00000214465.3,1,3,0,4,2,2,2
ENSG00000227133.1,0,0,0,0,0,1,0
ENSG00000237951.1,0,0,0,0,0,0,0
ENSG00000157833.13,206,265,207,241,91,111,161
ENSG00000084754.12,5789,7373,6539,8908,4572,4436,6058
ENSG00000138029.14,3223,4133,4395,4120,3562,3885,2788
ENSG00000286707.1,16,27,38,31,78,58,69
ENSG00000173567.15,4,5,3,6,11,3,7
ENSG00000138018.18,2564,3029,1014,495,719,582,1267
ENSG00000157856.12,7,4,4,6,1,1,3
ENSG00000115155.18,3,0,0,0,0,0,0
ENSG00000173557.15,3,10,1,0,0,0,2
ENSG00000157884.11,0,0,0,0,0,0,0
ENSG00000225378.1,0,0,0,0,0,0,0
ENSG00000225024.1,0,0,0,0,0,0,0
ENSG00000171303.7,0,0,0,2,1,0,0
ENSG00000213699.9,1104,1490,1566,1628,1362,1416,2434
ENSG00000115163.15,301,376,41,21,38,39,236
ENSG00000145835.6,0,0,0,0,0,0,0
ENSG00000157851.17,0,1,3,4,1,1,2
ENSG00000230286.1,0,0,0,0,0,0,0
ENSG00000084764.12,615,865,568,526,658,737,582
ENSG00000205500.8,2,0,1,0,3,0,0
ENSG00000119777.20,3311,4322,3188,3609,3340,2836,4751
ENSG00000084693.16,773,993,526,676,602,512,632
ENSG00000231636.1,0,1,0,0,0,2,0
ENSG00000272056.1,4,6,1,3,4,0,3
ENSG00000229122.1,0,0,0,0,0,0,0
ENSG00000272148.1,12,12,5,4,3,10,13
ENSG00000228474.6,5258,6779,2711,2180,3238,4501,3408
ENSG00000138080.14,9766,12502,7930,13627,12363,11242,11989
ENSG00000138030.13,21,46,32,61,35,31,59
ENSG00000138028.16,247,296,163,264,239,225,243
ENSG00000143994.14,5,0,1,0,2,0,6
ENSG00000138073.14,2020,2375,1162,1859,1102,1153,1810
ENSG00000186143.11,0,0,0,0,0,0,0
ENSG00000163792.6,0,0,0,0,0,0,0
ENSG00000236099.1,0,0,0,0,0,0,1
ENSG00000138074.15,799,1020,620,527,478,484,784
ENSG00000138085.17,1870,2585,3600,3595,3363,4173,2810
ENSG00000084774.14,3392,4107,2978,3336,2300,1772,4133
ENSG00000115194.11,1,2,10,15,11,9,9
ENSG00000163793.13,0,0,0,0,0,0,0
ENSG00000138100.14,0,1,0,0,1,2,0
ENSG00000163794.6,11,3,14,19,18,18,8
ENSG00000115204.15,1078,1482,1498,1201,1656,1851,1482
ENSG00000115207.13,1608,1973,1708,1152,1581,1418,1590
ENSG00000234945.8,1,0,0,0,2,0,0
ENSG00000234072.1,165,213,207,233,151,134,148
ENSG00000115211.16,904,1212,902,1311,874,909,954
ENSG00000115234.11,3331,4274,4034,5308,2842,3045,3037
ENSG00000163795.14,498,591,516,557,535,604,512
ENSG00000115241.11,3032,3760,2789,5221,2071,2118,2744
ENSG00000213453.3,3,2,6,16,21,17,13
ENSG00000115216.14,6014,7796,5779,7383,5469,5136,5063
ENSG00000157992.12,15,12,4,3,4,5,6
ENSG00000138002.16,918,1197,865,877,622,497,998
ENSG00000235267.1,0,0,0,0,0,0,0
ENSG00000200003.1,0,0,0,0,0,0,0
ENSG00000115226.10,512,639,219,288,743,865,444
ENSG00000084734.9,4,8,0,0,14,5,0
ENSG00000221843.4,4,3,0,0,0,0,1
ENSG00000243943.10,644,803,677,632,892,876,969
ENSG00000259080.1,0,0,0,0,0,0,0
ENSG00000176714.9,60,54,140,95,142,131,143
ENSG00000198522.14,987,1235,895,1005,704,749,702
ENSG00000206731.1,0,0,0,0,0,0,1
ENSG00000119760.16,1396,1839,1415,1262,1275,1200,1358
ENSG00000163798.13,1058,1360,877,1063,705,673,747
ENSG00000205334.2,0,1,2,2,2,2,0
ENSG00000243147.8,1216,1555,775,802,768,966,648
ENSG00000171174.15,68,82,29,22,37,44,45
ENSG00000158019.21,420,628,763,767,735,834,781
ENSG00000270846.1,0,0,0,0,0,0,0
ENSG00000265321.1,2,5,1,0,0,1,0
ENSG00000270528.1,0,0,0,0,0,0,0
ENSG00000277035.1,0,0,0,0,0,0,0
ENSG00000223522.2,0,0,0,0,0,0,0
ENSG00000225991.1,1,1,1,1,1,0,1
ENSG00000229951.5,4,3,2,1,1,0,0
ENSG00000075426.12,4875,6659,4490,4737,2708,2137,3566
ENSG00000270640.1,1,3,3,1,0,0,1
ENSG00000270210.1,6,10,7,3,0,1,14
ENSG00000227938.1,0,0,0,0,0,0,0
ENSG00000163803.13,53,82,75,83,93,106,69
ENSG00000242915.1,0,0,0,0,0,0,0
ENSG00000230730.1,0,0,2,1,4,6,2
ENSG00000222232.1,0,0,0,0,0,0,0
ENSG00000226833.6,10,19,25,17,19,15,38
ENSG00000213639.10,6041,8396,5857,4207,5407,5240,5211
ENSG00000163806.16,13,7,13,10,6,4,13
ENSG00000273233.1,0,2,0,1,2,0,1
ENSG00000171103.11,394,431,300,261,380,343,359
ENSG00000163811.12,2415,3277,1840,1579,1522,1280,1575
ENSG00000264994.1,0,0,0,0,0,0,0
ENSG00000265145.1,2,0,0,0,0,0,0
ENSG00000222224.1,0,0,0,0,0,0,0
ENSG00000265706.1,3,2,0,1,0,0,0
ENSG00000189350.12,2,1,2,3,4,6,3
ENSG00000200283.1,0,0,0,0,0,0,0
ENSG00000179270.7,0,0,0,0,0,0,0
ENSG00000229224.2,0,0,0,0,0,0,0
ENSG00000115295.20,1207,1685,2264,1420,1127,992,1638
ENSG00000171094.18,14,10,0,0,2,5,2
ENSG00000286963.1,1,0,0,0,0,0,0
ENSG00000242699.3,0,0,0,0,0,0,0
ENSG00000288553.1,0,0,0,0,1,0,1
ENSG00000230737.1,0,0,0,0,0,0,0
ENSG00000197644.2,0,0,0,0,0,0,0
ENSG00000233862.7,0,0,4,1,0,5,1
ENSG00000225943.1,0,0,0,0,0,0,0
ENSG00000119801.13,1945,2799,2153,1527,1830,2013,1479
ENSG00000207187.1,0,0,0,0,0,0,0
ENSG00000231712.1,0,0,0,0,0,0,0
ENSG00000213626.13,3142,4328,8176,7400,2176,2185,2479
ENSG00000287658.1,0,0,1,0,0,0,0
ENSG00000235997.3,8,5,34,38,27,34,6
ENSG00000280154.1,0,0,0,0,0,0,0
ENSG00000172954.14,344,464,406,257,190,168,299
ENSG00000278908.1,0,0,0,0,0,0,0
ENSG00000162949.16,1,0,0,0,0,0,0
ENSG00000230118.1,0,0,0,0,0,0,0
ENSG00000285984.1,0,0,0,0,0,0,0
ENSG00000158089.15,32,37,6,2,3,3,34
ENSG00000234579.1,0,0,0,0,0,0,0
ENSG00000214711.10,3,5,5,2,4,1,4
ENSG00000201671.1,0,0,0,0,0,0,0
ENSG00000013016.16,2821,3311,1079,1044,785,642,953
ENSG00000213620.3,0,0,0,0,0,0,0
ENSG00000158125.10,74,72,8,4,12,4,2
ENSG00000277893.2,0,1,1,0,0,1,0
ENSG00000228563.1,0,0,0,0,0,0,0
ENSG00000270422.1,0,0,0,0,0,0,0
ENSG00000223647.1,0,0,0,0,0,0,0
ENSG00000237007.4,0,0,0,0,2,0,1
ENSG00000242272.1,0,0,0,2,0,0,0
ENSG00000273165.1,1,2,1,0,0,1,1
ENSG00000162959.13,117,183,135,89,99,73,73
ENSG00000162961.14,764,1001,625,541,596,667,576
ENSG00000271228.1,0,4,3,2,3,5,1
ENSG00000021574.13,1210,1524,1372,752,830,695,834
ENSG00000272716.1,4,5,3,7,5,1,2
ENSG00000152683.14,1649,2134,1984,814,1418,1360,1575
ENSG00000229816.1,8,13,11,10,2,1,12
ENSG00000201113.1,0,0,0,0,0,0,0
ENSG00000091106.19,0,0,0,1,0,0,2
ENSG00000119820.11,1664,2150,2783,1644,1686,1708,1855
ENSG00000272754.1,2,0,3,4,1,0,0
ENSG00000115760.14,5336,6794,6549,2961,2934,1811,3663
ENSG00000230046.1,0,0,0,0,0,0,0
ENSG00000276334.1,41,40,49,12,32,39,38
ENSG00000276517.1,21,31,20,12,11,9,20
ENSG00000207653.1,0,0,2,1,0,0,1
ENSG00000274159.1,0,0,1,0,0,0,0
ENSG00000279897.2,0,0,0,0,0,0,0
ENSG00000279544.1,3,6,8,5,3,1,2
ENSG00000018699.13,714,912,671,618,405,453,581
ENSG00000265057.1,0,0,0,0,0,0,0
ENSG00000230876.8,4,1,10,4,1,2,4
ENSG00000236854.2,0,0,1,0,0,0,0
ENSG00000206951.1,0,0,0,0,0,0,0
ENSG00000049323.16,20083,24746,8060,8072,4401,3392,8929
ENSG00000223951.1,0,0,0,0,0,0,0
ENSG00000285577.1,1,0,0,1,1,0,0
ENSG00000212204.1,0,0,0,0,0,0,0
ENSG00000252246.1,4,3,0,1,2,0,0
ENSG00000283591.1,0,0,0,0,0,0,0
ENSG00000152689.18,44,65,55,40,27,26,81
ENSG00000237133.1,18,13,10,8,2,2,9
ENSG00000119812.19,5279,6776,2840,2541,2153,1866,2785
ENSG00000286415.1,0,0,0,0,0,0,1
ENSG00000238038.1,0,0,0,0,0,0,0
ENSG00000187999.4,0,0,0,2,1,0,0
ENSG00000228262.10,0,0,0,0,0,0,1
ENSG00000239649.3,0,1,0,1,0,0,1
ENSG00000235064.1,1,1,0,0,0,0,1
ENSG00000237790.1,0,0,0,0,0,0,0
ENSG00000285754.1,0,0,0,0,0,0,0
ENSG00000272027.2,0,0,0,0,0,0,0
ENSG00000232153.3,0,0,0,0,0,0,0
ENSG00000226994.9,0,0,0,0,0,0,0
ENSG00000264352.2,0,0,0,0,0,0,0
ENSG00000237320.2,0,0,0,0,0,0,0
ENSG00000196085.5,0,0,0,0,0,0,0
ENSG00000288535.1,0,0,0,0,0,0,0
ENSG00000265301.1,0,0,0,0,0,0,0
ENSG00000207255.1,0,0,0,0,0,0,0
ENSG00000229013.1,0,0,0,0,0,0,0
ENSG00000234587.1,0,0,0,0,0,0,0
ENSG00000233752.1,0,0,0,0,0,0,0
ENSG00000260025.1,26,23,46,17,21,31,26
ENSG00000150938.10,3877,4940,3656,3007,1629,1230,1904
ENSG00000273090.1,0,0,0,0,1,0,1
ENSG00000171055.15,1703,2115,1281,1340,1393,1481,1091
ENSG00000270677.1,0,0,0,0,0,0,0
ENSG00000205221.12,0,3,85,66,6,1,0
ENSG00000115808.12,1796,2249,1907,908,1200,903,1330
ENSG00000279519.1,0,0,0,0,0,0,0
ENSG00000252756.1,2,0,2,0,1,0,0
ENSG00000008869.12,794,868,760,478,554,407,576
ENSG00000152133.16,697,863,602,423,357,345,498
ENSG00000055332.18,3797,4965,4538,2326,2716,2205,3119
ENSG00000224891.1,1,0,0,0,0,0,0
ENSG00000138068.10,0,0,0,0,0,0,0
ENSG00000233159.1,0,0,0,0,0,0,0
ENSG00000218739.10,1598,2057,1612,961,1222,1440,993
ENSG00000115816.15,1597,2089,1382,1217,1225,1175,1325
ENSG00000272054.1,17,21,18,15,14,7,15
ENSG00000003509.16,439,495,405,336,259,268,339
ENSG00000115825.11,1833,2450,2467,1336,1636,1338,1584
ENSG00000232028.1,0,0,0,1,2,0,0
ENSG00000207364.1,0,0,0,0,0,0,0
ENSG00000285925.1,1,1,0,2,0,1,0
ENSG00000115828.17,260,271,423,334,133,158,112
ENSG00000253078.1,0,0,0,0,0,0,0
ENSG00000287316.1,0,0,0,0,0,0,0
ENSG00000236213.2,2,1,0,0,0,0,1
ENSG00000163171.8,5446,7018,1356,968,656,668,1265
ENSG00000236572.1,0,0,0,0,0,0,0
ENSG00000225402.1,9,3,2,2,3,4,4
ENSG00000237803.6,6,2,0,0,0,0,0
ENSG00000115841.21,92,122,107,61,141,153,82
ENSG00000235848.4,0,0,0,2,0,0,0
ENSG00000138061.12,261,400,3656,2147,1832,1841,1141
ENSG00000232973.13,0,4,17,17,5,7,7
ENSG00000280276.1,1,0,4,1,1,3,1
ENSG00000229160.1,0,1,2,3,0,0,0
ENSG00000199603.1,0,0,0,0,0,0,0
ENSG00000273006.1,1,0,0,0,0,0,0
ENSG00000227292.1,0,0,6,6,0,0,0
ENSG00000227770.1,0,0,0,1,1,1,0
ENSG00000213594.4,0,0,0,0,0,0,0
ENSG00000119787.14,976,1253,943,624,905,910,1085
ENSG00000231367.6,0,3,0,2,0,1,1
ENSG00000287313.1,0,0,0,0,0,0,0
ENSG00000235009.1,0,0,0,0,0,0,0
ENSG00000213553.4,1068,1495,1577,2047,867,969,1463
ENSG00000271443.1,0,0,0,0,0,0,0
ENSG00000143889.16,1712,2326,1638,1306,1178,1167,1177
ENSG00000235586.1,0,0,0,0,0,2,0
ENSG00000143891.17,430,513,447,878,714,752,531
ENSG00000232518.3,0,0,0,0,0,0,0
ENSG00000115875.19,2675,3070,1726,1426,2077,2190,2371
ENSG00000152147.11,300,416,309,371,266,327,261
ENSG00000227238.1,0,0,0,0,0,0,0
ENSG00000232114.1,0,0,0,0,0,0,0
ENSG00000163214.21,1215,1380,1047,936,788,715,951
ENSG00000223922.1,1,5,3,4,4,2,3
ENSG00000225284.1,0,0,0,0,0,0,0
ENSG00000188010.14,313,401,298,266,261,279,244
ENSG00000207295.1,0,0,0,0,0,0,0
ENSG00000214694.11,11,19,16,24,28,28,14
ENSG00000265905.2,0,0,0,0,0,0,0
ENSG00000269210.2,2,1,0,4,2,5,2
ENSG00000115904.13,2376,2970,2169,1107,1850,1337,1754
ENSG00000229692.3,35,41,12,6,14,11,12
ENSG00000206985.1,0,0,0,0,0,0,0
ENSG00000225900.1,0,0,0,1,0,0,0
ENSG00000202309.1,0,0,0,0,0,0,0
ENSG00000205111.8,0,5,0,3,0,2,0
ENSG00000011566.15,1542,1960,1022,678,931,742,767
ENSG00000252473.1,1,7,3,0,0,0,1
ENSG00000273035.1,1,3,4,0,1,1,0
ENSG00000231312.7,228,285,247,233,98,114,122
ENSG00000152154.11,119,170,60,47,170,201,30
ENSG00000138050.15,709,884,507,357,400,444,301
ENSG00000227028.6,3,3,0,0,2,2,0
ENSG00000235653.1,0,0,0,0,0,0,0
ENSG00000183023.18,253,388,61,57,38,33,54
ENSG00000287255.1,0,0,0,2,0,0,1
ENSG00000285898.1,0,0,0,0,0,0,0
ENSG00000287468.1,0,0,0,0,1,0,1
ENSG00000233128.2,1,1,1,1,0,0,0
ENSG00000237442.3,0,0,0,0,0,0,0
ENSG00000287145.1,0,0,1,0,0,0,0
ENSG00000236090.2,2,4,0,1,2,0,0
ENSG00000236533.1,1,0,2,1,2,0,3
ENSG00000207218.1,0,0,0,0,0,0,0
ENSG00000214691.9,0,0,0,0,0,0,0
ENSG00000223245.1,0,0,0,0,0,0,0
ENSG00000234362.6,1,3,21,19,13,7,14
ENSG00000205086.8,0,0,1,0,0,0,0
ENSG00000226398.1,0,0,0,2,0,0,2
ENSG00000162878.13,78,118,951,1643,462,468,1175
ENSG00000224875.2,3,6,3,10,2,2,4
ENSG00000143924.19,2256,3107,2960,2093,1871,1445,2487
ENSG00000115944.15,3315,4289,2772,2813,2344,2864,2557
ENSG00000221300.1,0,0,0,0,0,0,0
ENSG00000171126.8,0,1,0,1,2,1,1
ENSG00000232526.1,0,0,0,0,0,0,0
ENSG00000236913.1,0,0,0,0,1,0,0
ENSG00000057935.14,887,1215,923,859,762,736,873
ENSG00000273913.1,0,0,0,0,0,0,0
ENSG00000215263.2,0,0,0,0,0,0,0
ENSG00000226523.1,0,0,0,0,0,0,0
ENSG00000200550.1,6,2,2,0,3,3,5
ENSG00000162881.6,27,35,10,19,23,19,38
ENSG00000162882.15,214,335,58,95,111,114,212
ENSG00000226491.1,0,1,8,10,3,3,3
ENSG00000232202.1,0,0,0,1,1,0,0
ENSG00000224739.2,0,0,0,0,0,1,0
ENSG00000231826.6,1,2,3,8,0,1,0
ENSG00000233978.1,0,0,1,0,0,0,0
ENSG00000207087.1,0,0,0,0,0,0,0
ENSG00000230587.2,0,2,1,7,2,2,1
ENSG00000286796.1,0,0,0,1,0,0,0
ENSG00000287387.1,4,2,0,1,5,3,1
ENSG00000152518.8,2754,3809,9411,7813,6359,6148,5227
ENSG00000279873.2,5,11,14,6,4,4,5
ENSG00000234936.1,2,6,5,7,3,5,6
ENSG00000115970.18,989,1320,1006,968,715,605,944
ENSG00000252804.1,0,0,0,0,0,0,0
ENSG00000264071.2,0,0,0,0,0,0,0
ENSG00000207411.1,0,0,0,0,0,0,0
ENSG00000152527.14,502,518,1235,675,465,315,355
ENSG00000223658.8,11,31,1,0,10,18,21
ENSG00000229695.1,1,2,0,1,0,0,1
ENSG00000252490.1,0,0,0,0,0,0,0
ENSG00000138036.18,557,744,650,483,405,424,428
ENSG00000138075.14,0,0,1,0,0,0,0
ENSG00000143921.9,0,1,0,0,0,0,0
ENSG00000138095.19,4299,5540,5429,4425,3423,3040,4334
ENSG00000200924.1,0,0,0,0,0,0,0
ENSG00000264047.2,0,0,0,0,0,0,0
ENSG00000219391.1,0,0,1,0,0,1,0
ENSG00000252599.1,0,0,0,0,0,0,0
ENSG00000224637.1,0,0,0,0,0,0,0
ENSG00000273106.1,0,0,0,0,0,0,0
ENSG00000138032.21,300,408,308,226,225,270,291
ENSG00000285542.1,0,0,0,0,0,0,0
ENSG00000226972.2,0,0,0,1,0,1,0
ENSG00000138079.14,0,0,0,6,2,0,2
ENSG00000138078.16,3366,4261,3723,2076,2398,1992,2747
ENSG00000143919.15,126,206,152,113,86,106,122
ENSG00000259439.2,0,0,0,0,0,0,1
ENSG00000278957.1,0,0,0,0,0,0,0
ENSG00000274520.1,0,0,0,0,0,0,0
ENSG00000277311.1,0,0,0,0,0,0,0
ENSG00000276229.1,0,0,0,0,0,0,0
ENSG00000277809.1,0,0,0,0,0,0,0
ENSG00000276048.1,0,0,0,0,0,0,0
ENSG00000274547.1,0,0,0,0,0,0,0
ENSG00000276670.1,0,0,0,0,0,0,0
ENSG00000236502.1,0,0,0,0,0,0,0
ENSG00000138083.5,0,0,0,1,0,2,0
ENSG00000225156.2,0,0,0,0,2,0,0
ENSG00000231848.1,2,3,1,4,11,7,9
ENSG00000170577.8,1584,1595,3033,4099,403,670,988
ENSG00000231156.1,8,5,21,41,17,10,10
ENSG00000205054.8,30,40,25,36,8,11,10
ENSG00000231054.1,0,6,2,2,0,1,4
ENSG00000286728.1,6,14,5,2,4,4,2
ENSG00000286519.1,38,54,29,25,27,37,20
ENSG00000068784.13,810,1049,742,678,640,557,765
ENSG00000239396.3,0,0,0,0,0,0,0
ENSG00000171132.14,358,570,1319,924,643,578,570
ENSG00000228481.1,0,0,0,0,0,0,0
ENSG00000233829.1,0,0,0,0,0,0,0
ENSG00000232696.1,0,0,0,0,0,0,0
ENSG00000231336.1,0,0,0,0,0,0,0
ENSG00000233335.1,0,0,0,0,0,0,0
ENSG00000278764.1,0,0,0,0,0,0,0
ENSG00000116016.14,1164,1546,1423,975,2851,2306,1119
ENSG00000228100.2,0,0,0,0,0,0,0
ENSG00000187600.14,0,0,0,0,0,0,0
ENSG00000284608.1,0,0,0,0,0,0,0
ENSG00000253515.2,0,0,0,0,0,0,0
ENSG00000241791.3,0,0,0,0,0,0,0
ENSG00000284701.1,0,0,0,0,0,0,0
ENSG00000250565.7,118,158,176,214,167,149,163
ENSG00000119729.12,3733,5130,5690,3320,3951,3831,4449
ENSG00000250116.2,1,1,0,0,0,0,0
ENSG00000151665.13,343,476,337,239,345,409,269
ENSG00000119878.6,510,635,466,322,416,435,428
ENSG00000279254.1,2,1,2,0,7,6,3
ENSG00000222005.9,2,1,6,4,0,2,4
ENSG00000171150.9,670,953,1925,1036,1088,943,908
ENSG00000239332.6,6,6,8,6,7,7,7
ENSG00000226548.1,0,0,0,0,0,1,0
ENSG00000228925.1,0,0,0,2,1,0,1
ENSG00000180398.13,6266,7993,7226,4671,4686,4445,5797
ENSG00000068724.17,699,987,523,819,506,393,771
ENSG00000272814.1,0,0,1,0,0,1,0
